NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM
2703	-1	0	【个人】藏宝洞的财富	【个人】藏宝洞的财富	-1	-1	-1	34	54	-1	0	0	-1	-1	22000	-1	-1	-1	-1	1	1000	0	0	450000	0	0	1	71	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t产出副本是个所有人都向往的地方，传说战胜了那里的怪物，你会得到很多稀有的物品，可惜我没有去过，你有兴趣一探究竟吗？	找到@npc_123711		你真的放弃任务？	\t能被万事通推荐来这里的人武艺绝非稀松平常之辈，年轻人你做好准备了吗？	123711	保备多	-1	-1	0	-1	找到@npc_123711						0		0
2704	-1	0	【个人】藏宝洞的财富	【个人】藏宝洞的财富	-1	-1	-1	34	54	-1	0	1	-1	-1	22000	-1	-1	-1	-1	1	1000	0	0	450000	0	0	1	71	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t产出副本是个所有人都向往的地方，传说战胜了那里的怪物，你会得到很多稀有的物品，可惜我没有去过，你有兴趣一探究竟吗？	找到@npc_126010		你真的放弃任务？	\t能被万事通推荐来这里的人武艺绝非稀松平常之辈，年轻人你做好准备了吗？	126010	诰阐楚	-1	-1	0	-1	找到@npc_126010						0		0
2705	-1	0	【个人】藏宝洞的财富	【个人】藏宝洞的财富	-1	-1	-1	34	54	-1	0	2	-1	-1	22000	-1	-1	-1	-1	1	1000	0	0	450000	0	0	1	71	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t产出副本是个所有人都向往的地方，传说战胜了那里的怪物，你会得到很多稀有的物品，可惜我没有去过，你有兴趣一探究竟吗？	找到@npc_129008		你真的放弃任务？	\t能被万事通推荐来这里的人武艺绝非稀松平常之辈，年轻人你做好准备了吗？	129008	嘎夏布	-1	-1	0	-1	找到@npc_129008						0		0
2706	-1	0	【个人】藏宝洞的财富	【个人】藏宝洞的财富	-1	-1	-1	34	54	-1	0	3	-1	-1	22000	-1	-1	-1	-1	1	1000	0	0	450000	0	0	1	71	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t产出副本是个所有人都向往的地方，传说战胜了那里的怪物，你会得到很多稀有的物品，可惜我没有去过，你有兴趣一探究竟吗？	找到@npc_132010		你真的放弃任务？	\t能被万事通推荐来这里的人武艺绝非稀松平常之辈，年轻人你做好准备了吗？	132010	福产富	-1	-1	0	-1	找到@npc_132010						0		0
2707	203805	1	【个人】藏宝洞的财富（二）	【个人】藏宝洞的财富（二）	2703	-1	-1	34	54	-1	0	0	-1	-1	22000	-1	-1	-1	-1	1	1000	0	0	225000	0	0	1	71	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t事情比我们看到的还要严重，藏宝洞的深处有许多怪物活动，他们的头子也在其中。为了永远的解除这个隐患，去里面清除这些畜生吧。\n\t成功除掉他们后，你会得到和丰厚的奖励，祝你好运年轻人。	找到@npc_123711	\t切勿急功近利，这是一项危险的任务，注意安全，但是奖励丰厚	你真的放弃任务？	\t看来我小看你了，你的出色表现让我折服。\n\t记得每天都来我这里看看，相信我们会互惠互利。	123711	保备多	-1	-1	0	-1	找到@npc_123711						0		0
2708	203806	1	【个人】藏宝洞的财富（二）	【个人】藏宝洞的财富（二）	2704	-1	-1	34	54	-1	0	1	-1	-1	22000	-1	-1	-1	-1	1	1000	0	0	225000	0	0	1	71	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t事情比我们看到的还要严重，藏宝洞的深处有许多怪物活动，他们的头子也在其中。为了永远的解除这个隐患，去里面清除这些畜生吧。\n\t成功除掉他们后，你会得到和丰厚的奖励，祝你好运年轻人。	找到@npc_126010	\t切勿急功近利，这是一项危险的任务，注意安全，但是奖励丰厚	你真的放弃任务？	\t看来我小看你了，你的出色表现让我折服。\n\t记得每天都来我这里看看，相信我们会互惠互利。	126010	诰阐楚	-1	-1	0	-1	找到@npc_126010						0		0
2709	203807	1	【个人】藏宝洞的财富（二）	【个人】藏宝洞的财富（二）	2705	-1	-1	34	54	-1	0	2	-1	-1	22000	-1	-1	-1	-1	1	1000	0	0	225000	0	0	1	71	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t事情比我们看到的还要严重，藏宝洞的深处有许多怪物活动，他们的头子也在其中。为了永远的解除这个隐患，去里面清除这些畜生吧。\n\t成功除掉他们后，你会得到和丰厚的奖励，祝你好运年轻人。	找到@npc_129008	\t切勿急功近利，这是一项危险的任务，注意安全，但是奖励丰厚	你真的放弃任务？	\t看来我小看你了，你的出色表现让我折服。\n\t记得每天都来我这里看看，相信我们会互惠互利。	129008	嘎夏布	-1	-1	0	-1	找到@npc_129008						0		0
2710	203808	1	【个人】藏宝洞的财富（二）	【个人】藏宝洞的财富（二）	2706	-1	-1	34	54	-1	0	3	-1	-1	22000	-1	-1	-1	-1	1	1000	0	0	225000	0	0	1	71	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t事情比我们看到的还要严重，藏宝洞的深处有许多怪物活动，他们的头子也在其中。为了永远的解除这个隐患，去里面清除这些畜生吧。\n\t成功除掉他们后，你会得到和丰厚的奖励，祝你好运年轻人。	找到@npc_132010	\t切勿急功近利，这是一项危险的任务，注意安全，但是奖励丰厚	你真的放弃任务？	\t看来我小看你了，你的出色表现让我折服。\n\t记得每天都来我这里看看，相信我们会互惠互利。	132010	福产富	-1	-1	0	-1	找到@npc_132010						0		0
2711	-1	0	【个人】结交好友	【个人】结交好友	-1	-1	-1	35	-1	-1	0	0	-1	-1	22000	-1	-1	-1	-1	1	1000	0	0	450000	0	0	1	71	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t千金难得一知己，即便在这个世界中益友也是难能可贵，千万不要为一时的私念，放弃真挚的友情。\n\t你去找到好友管理员吧，她会教会你如何拉近好友之间的距离。	找到@npc_123759		你真的放弃任务？	\t真正的友情像一杯清茶，喝的时候淡淡的，仔细回味一番满口留香。\n\t我这里有很多好友任务，等待那些刎颈之交前来完成。	123759	好友管理员	-1	-1	0	4046	找到@npc_123759						0		0
2712	-1	0	【个人】结交好友	【个人】结交好友	-1	-1	-1	35	-1	-1	0	1	-1	-1	22000	-1	-1	-1	-1	1	1000	0	0	450000	0	0	1	71	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t千金难得一知己，即便在这个世界中益友也是难能可贵，千万不要为一时的私念，放弃真挚的友情。\n\t你去找到好友管理员吧，她会教会你如何拉近好友之间的距离。	找到@npc_126055		你真的放弃任务？	\t真正的友情像一杯清茶，喝的时候淡淡的，仔细回味一番满口留香。\n\t我这里有很多好友任务，等待那些刎颈之交前来完成。	126055	好友管理员	-1	-1	0	4047	找到@npc_126055						0		0
2713	-1	0	【个人】结交好友	【个人】结交好友	-1	-1	-1	35	-1	-1	0	2	-1	-1	22000	-1	-1	-1	-1	1	1000	0	0	450000	0	0	1	71	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t千金难得一知己，即便在这个世界中益友也是难能可贵，千万不要为一时的私念，放弃真挚的友情。\n\t你去找到好友管理员吧，她会教会你如何拉近好友之间的距离。	找到@npc_129057		你真的放弃任务？	\t真正的友情像一杯清茶，喝的时候淡淡的，仔细回味一番满口留香。\n\t我这里有很多好友任务，等待那些刎颈之交前来完成。	129057	好友管理员	-1	-1	0	4048	找到@npc_129057						0		0
2714	-1	0	【个人】结交好友	【个人】结交好友	-1	-1	-1	35	-1	-1	0	3	-1	-1	22000	-1	-1	-1	-1	1	1000	0	0	450000	0	0	1	71	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t千金难得一知己，即便在这个世界中益友也是难能可贵，千万不要为一时的私念，放弃真挚的友情。\n\t你去找到好友管理员吧，她会教会你如何拉近好友之间的距离。	找到@npc_132055		你真的放弃任务？	\t真正的友情像一杯清茶，喝的时候淡淡的，仔细回味一番满口留香。\n\t我这里有很多好友任务，等待那些刎颈之交前来完成。	132055	好友管理员	-1	-1	0	4049	找到@npc_132055						0		0
2715	-1	0	【个人】探寻囚龙岛（一）	【个人】探寻囚龙岛（一）	-1	-1	-1	20	39	-1	0	0	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	745	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t关于囚笼岛的那个传说你可曾知晓？\n\t原来你也不清楚，哎，我也是知之不详，你若有兴趣可以前去实地察看一下，也许会有意外的收获。	找到@npc_123744		你真的放弃任务？	\t那是一个百余年前的传说，只有进入过囚笼岛的人才有机会探明真相，你若有兴趣不妨进去#G试炼#W一下，一探究竟。	123744	三环副本传送人	-1	-1	0	2639	找到@npc_123744						0		0
2716	-1	0	【个人】探寻囚龙岛（一）	【个人】探寻囚龙岛（一）	-1	-1	-1	20	39	-1	0	1	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	745	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t关于囚笼岛的那个传说你可曾知晓？\n\t原来你也不清楚，哎，我也是知之不详，你若有兴趣可以前去实地察看一下，也许会有意外的收获。	找到@npc_126040		你真的放弃任务？	\t那是一个百余年前的传说，只有进入过囚笼岛的人才有机会探明真相，你若有兴趣不妨进去#G试炼#W一下，一探究竟。	126040	三环副本传送人	-1	-1	0	2640	找到@npc_126040						0		0
2717	-1	0	【个人】探寻囚龙岛（一）	【个人】探寻囚龙岛（一）	-1	-1	-1	20	39	-1	0	2	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	745	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t关于囚笼岛的那个传说你可曾知晓？\n\t原来你也不清楚，哎，我也是知之不详，你若有兴趣可以前去实地察看一下，也许会有意外的收获。	找到@npc_129041		你真的放弃任务？	\t那是一个百余年前的传说，只有进入过囚笼岛的人才有机会探明真相，你若有兴趣不妨进去#G试炼#W一下，一探究竟。	129041	三环副本传送人	-1	-1	0	2641	找到@npc_129041						0		0
2718	-1	0	【个人】探寻囚龙岛（一）	【个人】探寻囚龙岛（一）	-1	-1	-1	20	39	-1	0	3	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	745	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t关于囚笼岛的那个传说你可曾知晓？\n\t原来你也不清楚，哎，我也是知之不详，你若有兴趣可以前去实地察看一下，也许会有意外的收获。	找到@npc_132040		你真的放弃任务？	\t那是一个百余年前的传说，只有进入过囚笼岛的人才有机会探明真相，你若有兴趣不妨进去#G试炼#W一下，一探究竟。	132040	三环副本传送人	-1	-1	0	2642	找到@npc_132040						0		0
2719	-1	0	【个人】解困轮回台（一）	【个人】解困轮回台（一）	4224	-1	-1	30	49	-1	0	0	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	745	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t听听，轮回台好像又要出现怪物了，自从王城里有了这个，就没有几天安宁的日子，最近王城外又有很多敌人骚扰，我们的人手远远不够，现在你应该赶快到那里去，哪怕是为了你自己的安全。	找到@npc_123712		你真的放弃任务？	\t是啊，每到了那个时辰就会涌出成群结队的怪物，到处乱窜。听，我好想又听见了那些怪物的嚎叫。	123712	轮回台传送人	-1	-1	0	2643	找到@npc_123712						0		0
2720	-1	0	【个人】解困轮回台（一）	【个人】解困轮回台（一）	4225	-1	-1	30	49	-1	0	1	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	745	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t听听，轮回台好像又要出现怪物了，自从王城里有了这个，就没有几天安宁的日子，最近王城外又有很多敌人骚扰，我们的人手远远不够，现在你应该赶快到那里去，哪怕是为了你自己的安全。	找到@npc_126011		你真的放弃任务？	\t是啊，每到了那个时辰就会涌出成群结队的怪物，到处乱窜。听，我好想又听见了那些怪物的嚎叫。	126011	轮回台传送人	-1	-1	0	2644	找到@npc_126011						0		0
2721	-1	0	【个人】解困轮回台（一）	【个人】解困轮回台（一）	4226	-1	-1	30	49	-1	0	2	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	745	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t听听，轮回台好像又要出现怪物了，自从王城里有了这个，就没有几天安宁的日子，最近王城外又有很多敌人骚扰，我们的人手远远不够，现在你应该赶快到那里去，哪怕是为了你自己的安全。	找到@npc_129009		你真的放弃任务？	\t是啊，每到了那个时辰就会涌出成群结队的怪物，到处乱窜。听，我好想又听见了那些怪物的嚎叫。	129009	轮回台传送人	-1	-1	0	2645	找到@npc_129009						0		0
2722	-1	0	【个人】解困轮回台（一）	【个人】解困轮回台（一）	4227	-1	-1	30	49	-1	0	3	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	745	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t听听，轮回台好像又要出现怪物了，自从王城里有了这个，就没有几天安宁的日子，最近王城外又有很多敌人骚扰，我们的人手远远不够，现在你应该赶快到那里去，哪怕是为了你自己的安全。	找到@npc_132011		你真的放弃任务？	\t是啊，每到了那个时辰就会涌出成群结队的怪物，到处乱窜。听，我好想又听见了那些怪物的嚎叫。	132011	轮回台传送人	-1	-1	0	2646	找到@npc_132011						0		0
2723	-1	0	【个人】勇入夏王墓（一）	【个人】勇入夏王墓（一）	3674	-1	-1	35	49	-1	0	0	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	500000	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t#Y@myname#W，夏王陵墓最近被一群不知哪里来的人破坏，监国为这件事大为恼火，我向他推荐了一些人，其中就包括你，快去吧。	找到@npc_123744		你真的放弃任务？	\t好了，我已经为你们打开了墓室的大门，进去吧，要小心，这些可恨的敌人很懂得利用里边的地形。 	123744	三环副本传送人	-1	-1	0	2647	找到@npc_123744						0		0
2724	-1	0	【个人】勇入夏王墓（一）	【个人】勇入夏王墓（一）	3675	-1	-1	35	49	-1	0	1	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	500000	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t#Y@myname#W，夏王陵墓最近被一群不知哪里来的人破坏，监国为这件事大为恼火，我向他推荐了一些人，其中就包括你，快去吧。	找到@npc_126040		你真的放弃任务？	\t好了，我已经为你们打开了墓室的大门，进去吧，要小心，这些可恨的敌人很懂得利用里边的地形。 	126040	三环副本传送人	-1	-1	0	2648	找到@npc_126040						0		0
2725	-1	0	【个人】勇入夏王墓（一）	【个人】勇入夏王墓（一）	3676	-1	-1	35	49	-1	0	2	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	500000	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t#Y@myname#W，夏王陵墓最近被一群不知哪里来的人破坏，监国为这件事大为恼火，我向他推荐了一些人，其中就包括你，快去吧。	找到@npc_129041		你真的放弃任务？	\t好了，我已经为你们打开了墓室的大门，进去吧，要小心，这些可恨的敌人很懂得利用里边的地形。 	129041	三环副本传送人	-1	-1	0	2649	找到@npc_129041						0		0
2726	-1	0	【个人】勇入夏王墓（一）	【个人】勇入夏王墓（一）	3677	-1	-1	35	49	-1	0	3	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	500000	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t#Y@myname#W，夏王陵墓最近被一群不知哪里来的人破坏，监国为这件事大为恼火，我向他推荐了一些人，其中就包括你，快去吧。	找到@npc_132040		你真的放弃任务？	\t好了，我已经为你们打开了墓室的大门，进去吧，要小心，这些可恨的敌人很懂得利用里边的地形。 	132040	三环副本传送人	-1	-1	0	2650	找到@npc_132040						0		0
2727	-1	0	【个人】和氏璧之谜（一）	【个人】和氏璧之谜（一）	-1	-1	-1	42	64	-1	0	0	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	745	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t你也听说了？是啊，最近海上突然出现了怪异的光芒，好像还有人在大呼小叫。有人说这是帝室至宝和氏璧，据说谁能在海底找到这块和氏璧，谁就能窥透天机。\n\t各国都在组织人到那里去探险，嘿嘿，去吧，看你的眼神我就知道，我和你一样的好奇，如果不是还有重任在身，我一定和你一起前去看个究竟。	找到@npc_123744		你真的放弃任务？	\t你也是来探险的吧，听说那里很危险，找一个强悍的队友，会大大降低你的死亡的几率。	123744	三环副本传送人	-1	-1	0	2651	找到@npc_123744						0		0
2728	-1	0	【个人】和氏璧之谜（一）	【个人】和氏璧之谜（一）	-1	-1	-1	42	64	-1	0	1	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	745	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t你也听说了？是啊，最近海上突然出现了怪异的光芒，好像还有人在大呼小叫。有人说这是帝室至宝和氏璧，据说谁能在海底找到这块和氏璧，谁就能窥透天机。\n\t各国都在组织人到那里去探险，嘿嘿，去吧，看你的眼神我就知道，我和你一样的好奇，如果不是还有重任在身，我一定和你一起前去看个究竟。	找到@npc_126040		你真的放弃任务？	\t你也是来探险的吧，听说那里很危险，找一个强悍的队友，会大大降低你的死亡的几率。	126040	三环副本传送人	-1	-1	0	2652	找到@npc_126040						0		0
2729	-1	0	【个人】和氏璧之谜（一）	【个人】和氏璧之谜（一）	-1	-1	-1	42	64	-1	0	2	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	745	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t你也听说了？是啊，最近海上突然出现了怪异的光芒，好像还有人在大呼小叫。有人说这是帝室至宝和氏璧，据说谁能在海底找到这块和氏璧，谁就能窥透天机。\n\t各国都在组织人到那里去探险，嘿嘿，去吧，看你的眼神我就知道，我和你一样的好奇，如果不是还有重任在身，我一定和你一起前去看个究竟。	找到@npc_129041		你真的放弃任务？	\t你也是来探险的吧，听说那里很危险，找一个强悍的队友，会大大降低你的死亡的几率。	129041	三环副本传送人	-1	-1	0	2653	找到@npc_129041						0		0
2730	-1	0	【个人】和氏璧之谜（一）	【个人】和氏璧之谜（一）	-1	-1	-1	42	64	-1	0	3	-1	-1	22000	-1	-1	-1	-1	1	10000	0	0	745	0	0	1	21	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t你也听说了？是啊，最近海上突然出现了怪异的光芒，好像还有人在大呼小叫。有人说这是帝室至宝和氏璧，据说谁能在海底找到这块和氏璧，谁就能窥透天机。\n\t各国都在组织人到那里去探险，嘿嘿，去吧，看你的眼神我就知道，我和你一样的好奇，如果不是还有重任在身，我一定和你一起前去看个究竟。	找到@npc_132040		你真的放弃任务？	\t你也是来探险的吧，听说那里很危险，找一个强悍的队友，会大大降低你的死亡的几率。	132040	三环副本传送人	-1	-1	0	2654	找到@npc_132040						0		0
