NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	TEXT	NUM	TEXT	
7938	7938	9	1	CJSH_battle_2_13			人物身体前置点			人物身体受击点	0	1	0	0						减少非英雄单位造成的伤害200点	1	减少非英雄单位造成的伤害200点	
7939	7939	9	1	CJSH_battle_2_14			人物身体前置点			人物身体受击点	0	1	0	0						减少非英雄单位造成的伤害800点	1	减少非英雄单位造成的伤害800点	
7940	7940	9	1	CJSH_battle_2_15			人物身体前置点			人物身体受击点	0	1	0	0						减少非英雄单位造成的伤害1200点	1	减少非英雄单位造成的伤害1200点	
7941	7941	9	1	CJSH_battle_2_16			人物身体前置点			人物身体受击点	0	1	0	0						减少非英雄单位造成的伤害1600点	1	减少非英雄单位造成的伤害1600点	
7942	7942	9	1	CJSH_battle_2_13			人物身体前置点			人物身体受击点	0	1	0	0						减少非英雄单位造成的伤害250点	1	减少非英雄单位造成的伤害250点	
7943	7943	9	1	CJSH_battle_2_14			人物身体前置点			人物身体受击点	0	1	0	0						减少非英雄单位造成的伤害1000点	1	减少非英雄单位造成的伤害1000点	
7944	7944	9	1	CJSH_battle_2_15			人物身体前置点			人物身体受击点	0	1	0	0						减少非英雄单位造成的伤害1500点	1	减少非英雄单位造成的伤害1500点	
7945	7945	9	1	CJSH_battle_2_16			人物身体前置点			人物身体受击点	0	1	0	0						减少非英雄单位造成的伤害2000点	1	减少非英雄单位造成的伤害2000点	
																							
7946	7946	9	1	CJSH_battle_1_5			人物身体前置点			人物身体受击点	0	1	0	0						体质增加200	1	体质增加200	
7947	7947	9	1	CJSH_battle_1_6			人物身体前置点			人物身体受击点	0	1	0	0						体质增加800	1	体质增加800	
7948	7948	9	1	CJSH_battle_1_7			人物身体前置点			人物身体受击点	0	1	0	0						体质增加1200	1	体质增加1200	
7949	7949	9	1	CJSH_battle_1_8			人物身体前置点			人物身体受击点	0	1	0	0						体质增加1600	1	体质增加1600	
7950	7950	9	1	CJSH_battle_1_5			人物身体前置点			人物身体受击点	0	1	0	0						体质增加400	1	体质增加400	
7951	7951	9	1	CJSH_battle_1_6			人物身体前置点			人物身体受击点	0	1	0	0						体质增加1600	1	体质增加1600	
7952	7952	9	1	CJSH_battle_1_7			人物身体前置点			人物身体受击点	0	1	0	0						体质增加2400	1	体质增加2400	
7953	7953	9	1	CJSH_battle_1_8			人物身体前置点			人物身体受击点	0	1	0	0						体质增加3200	1	体质增加3200	
7954	7954	9	1	CJSH_battle_1_5			人物身体前置点			人物身体受击点	0	1	0	0						体质增加500	1	体质增加500	
7955	7955	9	1	CJSH_battle_1_6			人物身体前置点			人物身体受击点	0	1	0	0						体质增加2000	1	体质增加2000	
7956	7956	9	1	CJSH_battle_1_7			人物身体前置点			人物身体受击点	0	1	0	0						体质增加3000	1	体质增加3000	
7957	7957	9	1	CJSH_battle_1_8			人物身体前置点			人物身体受击点	0	1	0	0						体质增加4000	1	体质增加4000	
																							
7958	7958	9	1	CJSH_battle_2_5			人物身体前置点			人物身体受击点	0	1	0	0						攻击增加200、防御增加100、受到小怪伤害减少100	1	攻击增加200、防御增加100、受到小怪伤害减少100	
7959	7959	9	1	CJSH_battle_2_6			人物身体前置点			人物身体受击点	0	1	0	0						攻击增加800、防御增加400、受到小怪伤害减少400	1	攻击增加800、防御增加400、受到小怪伤害减少400	
7960	7960	9	1	CJSH_battle_2_7			人物身体前置点			人物身体受击点	0	1	0	0						攻击增加1200、防御增加600、受到小怪伤害减少600	1	攻击增加1200、防御增加600、受到小怪伤害减少600	
7961	7961	9	1	CJSH_battle_2_8			人物身体前置点			人物身体受击点	0	1	0	0						攻击增加1600、防御增加800、受到小怪伤害减少800	1	攻击增加1600、防御增加800、受到小怪伤害减少800	
7962	7962	9	1	CJSH_battle_2_5			人物身体前置点			人物身体受击点	0	1	0	0						攻击增加350、防御增加200、受到小怪伤害减少200	1	攻击增加350、防御增加200、受到小怪伤害减少200	
7963	7963	9	1	CJSH_battle_2_6			人物身体前置点			人物身体受击点	0	1	0	0						攻击增加1400、防御增加800、受到小怪伤害减少800	1	攻击增加1400、防御增加800、受到小怪伤害减少800	
7964	7964	9	1	CJSH_battle_2_7			人物身体前置点			人物身体受击点	0	1	0	0						攻击增加2100、防御增加1200、受到小怪伤害减少1200	1	攻击增加2100、防御增加1200、受到小怪伤害减少1200	
7965	7965	9	1	CJSH_battle_2_8			人物身体前置点			人物身体受击点	0	1	0	0						攻击增加2800、防御增加1600、受到小怪伤害减少1600	1	攻击增加2800、防御增加1600、受到小怪伤害减少1600	
7966	7966	9	1	CJSH_battle_2_5			人物身体前置点			人物身体受击点	0	1	0	0						攻击增加475、防御增加275、受到小怪伤害减少250	1	攻击增加475、防御增加275、受到小怪伤害减少250	
7967	7967	9	1	CJSH_battle_2_6			人物身体前置点			人物身体受击点	0	1	0	0						攻击增加1900、防御增加1100、受到小怪伤害减少1000	1	攻击增加1900、防御增加1100、受到小怪伤害减少1000	
7968	7968	9	1	CJSH_battle_2_7			人物身体前置点			人物身体受击点	0	1	0	0						攻击增加2850、防御增加1650、受到小怪伤害减少1500	1	攻击增加2850、防御增加1650、受到小怪伤害减少1500	
7969	7969	9	1	CJSH_battle_2_8			人物身体前置点			人物身体受击点	0	1	0	0						攻击增加3800、防御增加2200、受到小怪伤害减少2000	1	攻击增加3800、防御增加2200、受到小怪伤害减少2000	
																							
																							
																							
																							
																							
																							
																							
																							
7974	7974	9	1	CJSH_skill_player_5_16			人物身体前置点			人物身体受击点	0	1	0	0						增加1000点攻击	1	增加1000点攻击	
7975	7975	9	1	CJSH_skill_wushi_1_13			人物身体前置点			人物身体受击点	0	1	0	0						增加1000防御	1	增加1000防御	
7976	7976	9	1	CJSH_skill_saman_2_2			人物身体前置点			人物身体受击点	0	1	0	0						减少非英雄单位的伤害1000点	1	减少非英雄单位的伤害1000点	
7977	7977	9	1	CJSH_skill_player_2_9			人物身体前置点			人物身体受击点	0	1	0	0						增加移动速度100%	1	增加移动速度100%	
7978	7978	9	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						隐身，使用技能或受到攻击则解除隐身状态	1	隐身，使用技能或受到攻击则解除隐身状态	
7979	7979	9	1	CJSH_skill_player_1_9			人物身体前置点			人物身体受击点	0	1	0	0						增加30%暴击率	1	增加30%暴击率	
7980	7980	9	1	CJSH_skill_player_5_15			人物身体前置点			人物身体受击点	0	1	0	0						增加100点暴击伤害	1	增加100点暴击伤害	
7981	7981	9	1	CJSH_skill_qishe_1_7			人物身体前置点			人物身体受击点	0	1	0	0						减少1000点攻击	1	减少1000点攻击	
7982	7982	9	1	CJSH_skill_player_1_3			人物身体前置点			人物身体受击点	0	1	0	0						减1000点防御	1	减1000点防御	
7983	7983	9	1	CJSH_skill_huoqiang_1_15			人物身体前置点			人物身体受击点	0	1	0	0						减少30韧性	1	减少30韧性	
7984	7984	9	1	CJSH_skill_huoqiang_1_15			人物身体前置点			人物身体受击点	0	1	0	0						每3秒恢复800点生命	1	每3秒恢复800点生命	
7985	7985	9	1	CJSH_skill_huoqiang_1_15			人物身体前置点			人物身体受击点	0	1	0	0						保护状态	1	保护状态	
#																							
7997	7997	9	1	CJSH_equip_shipin_2_2			人物身体前置点			人物身体受击点	0	1	0	0						魔君降临：增加1000点攻击、10点暴击和10点暴击伤害。#r #r#O效果持续30分钟。	1	魔君降临：增加1000点攻击、10点暴击和10点暴击伤害。#r #r#O效果持续30分钟。	
#	马奶子																						
8000	8000	9	1	CJSH_item_fenyao_1_7			人物身体前置点				0	1	0	0						超级马奶：每秒恢复100点生命	1	超级马奶：每秒恢复100点生命	
8201	8201	9	1	CJSH_item_juqing_11			人物身体前置点				0	1	0	0						马奶：每秒恢复60点生命	1	马奶：每秒恢复60点生命	
8362	8362	8	1		成3_烟花01		任务物品绑定点_01	成3_烟花01		任务物品绑定点_01	0	1	0	0						这是烟花1	1	这是烟花1	
8363	8363	8	1				任务物品绑定点_01			任务物品绑定点_01	0	1	0	0						这是烟花1	1	这是烟花1	
8364	8364	8	1		成3_烟花02		任务物品绑定点_01	成3_烟花02		任务物品绑定点_01	0	1	0	0						这是烟花1	1	这是烟花1	
8365	8365	8	1				任务物品绑定点_01			任务物品绑定点_01	0	1	0	0						这是烟花1	1	这是烟花1	
8366	8366	8	1		成3_烟花03		任务物品绑定点_01	成3_烟花03		任务物品绑定点_01	0	1	0	0						这是烟花1	1	这是烟花1	
8367	8367	8	1				任务物品绑定点_01			任务物品绑定点_01	0	1	0	0						这是烟花1	1	这是烟花1	
8368	8368	8	1		成3_烟花04		任务物品绑定点_01	成3_烟花04		任务物品绑定点_01	0	1	0	0						这是烟花1	1	这是烟花1	
8369	8369	8	1				任务物品绑定点_01			任务物品绑定点_01	0	1	0	0						这是烟花1	1	这是烟花1	
8352	8352	9	1	CJSH_item_huodong_2_14			人物身体前置点				0	1	0	0						增加三项50点防御	1	增加三项50点防御	
8353	8353	9	1				人物头部绑定点	ui_跑商_01		人物头部绑定点	0	1	0	0									
8355	8355	9	1	CJSH_item_add_0_8			人物身体前置点				0	1	0	0						增加三项50点防御	1	增加三项50点防御	
8532	8532	9	1	CJSH_item_add_0_16			人物身体前置点				0	1	0	0						婚礼同喜：持续增加经验，大都内有效。	1	婚礼同喜：持续增加经验，大都内有效。	
8533	8533	9	1	CJSH_item_add_0_16			人物身体前置点				0	1	0	0						婚礼同喜：持续增加经验，大都内有效。	1	婚礼同喜：持续增加经验，大都内有效。	
8534	8534	9	1	CJSH_item_add_0_16			人物身体前置点				0	1	0	0						婚礼同喜：持续增加经验，大都内有效。	1	婚礼同喜：持续增加经验，大都内有效。	
8535	8535	9	1	CJSH_item_add_0_16			人物身体前置点				0	1	0	0						婚礼同喜：持续增加经验，大都内有效。	1	婚礼同喜：持续增加经验，大都内有效。	
8536	8536	9	1	CJSH_item_add_0_16			人物身体前置点				0	1	0	0						婚礼同喜：持续增加经验，大都内有效。	1	婚礼同喜：持续增加经验，大都内有效。	
																							
																							
8700	8700	9	1	CJSH_skill_jianxia_1_2			人物身体前置点	状态_穴打风池_01		人物身体受击点	0	1	0	0						你被点穴了	1	你被点穴了	
8701	8701	9	1	CJSH_item_xiangzi_1_1			人物身体前置点			人物身体受击点	0	1	1	0									
8702	8702	9	1	CJSH_item_xiangzi_1_1			人物身体前置点			人物身体受击点	0	1	1	0									
8703	8703	9	1	CJSH_item_xiangzi_1_1			人物身体前置点			人物身体受击点	0	1	1	0									
8704	8704	9	1	CJSH_item_xiangzi_1_1			人物身体前置点			人物身体受击点	0	1	0	0						你藏在了筐里面	1	你藏在了筐里面	
8728	8728	9	1				人物身体前置点	物品情人男戒指_01		人物身体受击点	1	0	0	0									
8729	8729	9	1				人物身体前置点	物品情人女戒指_01		人物身体受击点	1	0	0	0									
8861	8861	9	1	CJSH_battle_2_1			人物身体前置点			人物身体受击点	0	1	1	0						韧性增加10点	1	韧性增加10点	
8862	8862	9	1	CJSH_battle_2_9			人物身体前置点			人物身体受击点	0	1	1	0						暴击增加10点	1	暴击增加10点	
																							
8864	8864	9	1	CJSH_battle_2_9			人物身体前置点			人物身体受击点	0	1	1	0						完成拉兽、暗战、图腾、除魔自己能获得额外的个人奖励和帮会经验	1	完成拉兽、暗战、图腾、除魔自己能获得额外的个人奖励和帮会经验	
8865	8865	9	1	CJSH_item_xiangzi_1_1			人物身体前置点			人物身体受击点	0	1	0	0						你藏在了箱子里面	1	你藏在了箱子里面	
																							
8867	8867	9	1	CJSH_battle_2_12			人物身体前置点			人物身体受击点	1	0	0	0						月圆之力：命中+20	1	月圆之力：命中+20	
8868	8868	9	1	CJSH_battle_2_12			人物身体前置点			人物身体受击点	1	0	0	0						月圆之力：闪避+20	1	月圆之力：闪避+20	
8869	8869	9	1	CJSH_battle_2_12			人物身体前置点			人物身体受击点	1	0	0	0						月圆之力：暴击+20	1	月圆之力：暴击+20	
8870	8870	9	1	CJSH_battle_2_12			人物身体前置点			人物身体受击点	1	0	0	0						月圆之力：韧性+20	1	月圆之力：韧性+20	
8871	8871	9	1	CJSH_battle_2_12			人物身体前置点			人物身体受击点	1	0	0	0						月圆之力：近攻+500	1	月圆之力：近攻+500	
8872	8872	9	1	CJSH_battle_2_12			人物身体前置点			人物身体受击点	1	0	0	0						月圆之力：远攻+500	1	月圆之力：远攻+500	
8873	8873	9	1	CJSH_battle_2_12			人物身体前置点			人物身体受击点	1	0	0	0						月圆之力：魔攻+500	1	月圆之力：魔攻+500	
8874	8874	9	1	CJSH_battle_2_12			人物身体前置点			人物身体受击点	1	0	0	0						月圆之力：生命上限+10000	1	月圆之力：生命上限+10000	
8875	8875	9	1	CJSH_battle_2_12			人物身体前置点			人物身体受击点	1	0	0	0						月圆之力：暴击伤害+20	1	月圆之力：暴击伤害+20	
																							
#	金币商品																						
9001	9001	9	1	CJSH_item_yaofen_1_7			人物身体前置点			人物身体受击点	0	1	0	0						小回春清露：每5秒回复生命50点	1	小回春清露：每5秒回复生命50点	
9002	9002	9	1	CJSH_item_yaowan_3_1			人物身体前置点			人物身体受击点	0	1	0	0						小外功内丹：外功伤害增加50点	1	小外功内丹：外功伤害增加50点	
9003	9003	9	1	CJSH_item_yaowan_3_2			人物身体前置点			人物身体受击点	0	1	0	0						小内功内丹：内功伤害增加50点	1	小内功内丹：内功伤害增加50点	
9004	9004	9	1	CJSH_item_yaowan_3_5			人物身体前置点			人物身体受击点	0	1	0	0						小火功内丹：火功伤害增加50点	1	小火功内丹：火功伤害恢复50点	
9005	9005	9	1	CJSH_item_yaowan_2_1			人物身体前置点			人物身体受击点	0	1	0	0						小防御内丹：所有防御增加20点	1	小防御内丹：所有防御增加20点	
9006	9006	9	1	CJSH_item_yaowan_1_1			人物身体前置点			人物身体受击点	0	1	0	0						小生命内丹：体质增加100点	1	小生命内丹：体质增加100点	
9007	9007	9	1	CJSH_item_answer_1			人物身体前置点			人物身体受击点	0	1	0	0						修行草：双倍经验。在声望或天赋轮回台中可以多获得1倍的相应奖励。在倩女幽魂、画皮副本中可以多获得1倍天赋值奖励。	1	修行草：双倍经验。在声望或天赋轮回台中可以多获得1倍的相应奖励。在倩女幽魂、画皮副本中可以多获得1倍天赋值奖励。在天上人间中可以多获得1倍的游园奖励。	
9008	9008	9	1	CJSH_item_shujuan_1_1			人物身体前置点			人物身体受击点	0	1	0	0						1声望BUFF	1	1声望BUFF	
9009	9009	9	1	CJSH_item_shujuan_1_2			人物身体前置点			人物身体受击点	0	1	0	0						2声望BUFF	1	2声望BUFF	
9010	9010	9	1	CJSH_item_shujuan_1_3			人物身体前置点			人物身体受击点	0	1	0	0						3声望BUFF	1	3声望BUFF	
9011	9011	9	1	CJSH_item_shujuan_1_3			人物身体前置点			人物身体受击点	0	1	0	0						江湖请柬：获得1.2倍经验状态，在藏宝洞中用藏宝令可兑换现银奖励，消灭轮回台的怪物可获得现银奖励，在国家内政、天坛灯谜会、黑金押运、神龙藏宝图任务中会获得现银奖励。在部分任务中可以获得可交易的物品奖励。死亡后装备耐久损失降低50%，坐骑生命损失降低50%，现银摆摊不收税，活力增长速度提升到3倍，每周跨服战场功绩上限+20%	1	江湖请柬：获得1.2倍经验状态，在藏宝洞中用藏宝令可兑换现银奖励，消灭轮回台的怪物可获得现银奖励，在国家内政、天坛灯谜会、黑金押运、神龙藏宝图任务中会获得现银奖励。在部分任务中可以获得可交易的物品奖励。死亡后装备耐久损失降低50%，坐骑生命损失降低50%，现银摆摊不收税，活力增长速度提升到3倍，每周跨服战场功绩上限+20%	
9012	9012	9	1	CJSH_item_shujuan_1_6			人物身体前置点			人物身体受击点	0	1	0	0						朝廷请柬：获得1.3倍经验状态，获得1.2倍天赋值状态。在藏宝洞中用藏宝令可兑换现银奖励，消灭轮回台的怪物可获得现银奖励，在国家内政、天坛灯谜会、黑金押运、神龙藏宝图任务中会获得现银奖励。在部分任务中可以获得可交易的物品奖励。死亡后装备耐久损失降低50%，坐骑生命损失降低50%，现银摆摊不收税，活力增长速度提升到3倍，每周跨服战场功绩上限+20%	1	朝廷请柬：获得1.3倍经验状态，获得1.2倍天赋值状态。在藏宝洞中用藏宝令可兑换现银奖励，消灭轮回台的怪物可获得现银奖励，在国家内政、天坛灯谜会、黑金押运、神龙藏宝图任务中会获得现银奖励。在部分任务中可以获得可交易的物品奖励。死亡后装备耐久损失降低50%，坐骑生命损失降低50%，现银摆摊不收税，活力增长速度提升到3倍，每周跨服战场功绩上限+20%	
