NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	TEXT
718	215	38	大都-[40级]大都·西	157	135	351	1	1	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
719	212	37	大都-[40级]大都·东	128.5	123	351	1	1	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
720	213	36	大都-[40级]大都·南	128	98	351	1	1	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
721	217	2	大都-[40级]泰山	168	145	351	1	1	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
722	218	4	大都-[40级]太行山	144	38	351	1	1	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
723	230	0	大都-[40级]码头	400	453	351	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	4	144	38	太行山
724	234	0	大都-[40级]大都·崔府	107	318	351	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
725	211	0	大都-[40级]大都·中心城	255	224	352	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
726	216	0	大都-[40级]大都·崇天门	255.028854	160.864517	352	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
727	214	0	大都-[40级]大都·大相国寺	105.080017	145.245483	352	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
728	219	0	大都-[40级]大都·赵王府	404.755524	116.343918	352	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
729	227	0	大都-[40级]大都·光明顶	64	214	352	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	105.080017	145.245483	大都·大相国寺
730	228	0	大都-[40级]大都·盐帮码头	375	206	352	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_11	0	105.080017	145.245483	大都·大相国寺
731	229	0	大都-[40级]大都·天坛	255	318	352	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_12	0	105.080017	145.245483	大都·大相国寺
732	215	38	大都-[40级]大都·西	157	135	352	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
733	212	37	大都-[40级]大都·东	128.5	123	352	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
734	213	36	大都-[40级]大都·南	128	98	352	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
735	217	2	大都-[40级]泰山	168	145	352	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
736	218	4	大都-[40级]太行山	144	38	352	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
737	230	0	大都-[40级]码头	400	453	352	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	105.080017	145.245483	大都·大相国寺
738	234	0	大都-[40级]大都·崔府	107	318	352	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
739	211	0	大都-[40级]大都·中心城	255	224	353	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
740	216	0	大都-[40级]大都·崇天门	255.028854	160.864517	353	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
741	214	0	大都-[40级]大都·大相国寺	105.080017	145.245483	353	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
742	219	0	大都-[40级]大都·赵王府	404.755524	116.343918	353	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
743	227	0	大都-[40级]大都·光明顶	64	214	353	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	404.755524	116.343918	大都·赵王府
744	228	0	大都-[40级]大都·盐帮码头	375	206	353	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_11	0	404.755524	116.343918	大都·赵王府
745	229	0	大都-[40级]大都·天坛	255	318	353	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_12	0	404.755524	116.343918	大都·赵王府
746	215	38	大都-[40级]大都·西	157	135	353	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
747	212	37	大都-[40级]大都·东	128.5	123	353	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
748	213	36	大都-[40级]大都·南	128	98	353	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
749	217	2	大都-[40级]泰山	168	145	353	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
750	218	4	大都-[40级]太行山	144	38	353	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
751	230	0	大都-[40级]码头	400	453	353	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	404.755524	116.343918	大都·赵王府
752	234	0	大都-[40级]大都·崔府	107	318	353	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
753	261	3	中兴府	42	132	360	1	1	x:0.6 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_11	3	42	132	中兴府
754	262	8	领地-[60级]阿尔金山	227	163	360	1	40	x:0.5 y:0.5	800	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	3	42	132	中兴府
755	263	5	领地-[40级]凤翔府	129	32	361	1	40	x:0.2 y:0.8	500	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	36	186	232	领地大都南
756	264	36	大都-[40级]大都·南	186	232	361	1	1	x:0.2 y:0.6	0	-1	1524	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	36	186	232	领地大都南
757	265	11	领地-[70级]撒马尔罕	233	164	362	1	40	x:0.5 y:0.7	1100	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	10	49	120	红沙漠
758	266	10	红沙漠	49	120	362	1	1	x:0.5 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	10	49	120	红沙漠
759	2100	151	领地-[20级]边塞	299	193	2100	1	1	x:0.6 y:0.4	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	151	330.205841	245.024933	领地边塞
760	2102	5	领地-[40级]凤翔府	146	60	2100	1	40	x:0.7 y:0.45	500	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	151	330.205841	245.024933	领地边塞
761	2103	8	领地-[60级]阿尔金山	96	138	2100	1	40	x:0.5 y:0.4	800	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	151	330.205841	245.024933	领地边塞
762	2104	11	领地-[70级]撒马尔罕	125	159	2100	1	40	x:0.3 y:0.3	1100	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	151	330.205841	245.024933	领地边塞
763	2105	17	领地-[80级]莫斯科公国	169	122	2100	1	40	x:0.3 y:0.1	1400	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	151	330.205841	245.024933	领地边塞
764	2106	20	领地-[90级]匈牙利王国	204	74	2100	1	40	x:0.1 y:0.1	1700	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	151	330.205841	245.024933	领地边塞
765	2107	23	领地-[100级]大马士革	115	82	2100	1	40	x:0.15 y:0.2	2000	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	151	330.205841	245.024933	领地边塞
766	2132	26	领地-[110级]对马岛	228	52	2100	1	40	x:0.8 y:0.6	2300	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	151	330.205841	245.024933	领地边塞
767	2110	525	领地-[125级]大理	211	121	2100	1	40	x:0.65 y:0.5	2600	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	151	330.205841	245.024933	领地边塞
768	2133	527	领地-[140级]婆罗洲	183	192	2100	1	999	x:0.7 y:0.7	2900	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	151	330.205841	245.024933	领地边塞
769	2102	5	领地-[40级]凤翔府	146	60	2102	1	1	x:0.9 y:0.6	500	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	5	146	60	凤翔府
770	2100	151	王国-[20级]天山边塞	330.205841	245.024933	2102	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	5	146	60	凤翔府
771	2103	8	领地-[60级]阿尔金山	96	138	2103	1	60	x:0.6 y:0.4	800	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	8	96	138	阿尔金山
772	2100	151	王国-[20级]天山边塞	330.205841	245.024933	2103	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	8	96	138	阿尔金山
773	2104	11	领地-[70级]撒马尔罕	125	159	2104	1	70	x:0.5 y:0.4	1100	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	11	125	159	撒马尔罕
774	2100	151	王国-[20级]天山边塞	330.205841	245.024933	2104	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	11	125	159	撒马尔罕
775	2105	17	领地-[80级]莫斯科公国	169	122	2105	1	80	x:0.4 y:0.3	1400	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	17	169	122	莫斯科公国
776	2100	151	王国-[20级]天山边塞	330.205841	245.024933	2105	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	17	169	122	莫斯科公国
777	2106	20	领地-[90级]匈牙利王国	204	74	2106	1	90	x:0.3 y:0.4	1700	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	20	204	74	匈牙利
778	2100	151	王国-[20级]天山边塞	330.205841	245.024933	2106	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	20	204	74	匈牙利
779	2107	23	领地-[100级]大马士革	115	82	2107	1	100	x:0.5 y:0.8	2000	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	23	115	82	大马士革
780	2100	151	王国-[20级]天山边塞	330.205841	245.024933	2107	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	23	115	82	大马士革
781	2110	525	领地-[125级]大理	211	121	2110	1	120	x:0.8 y:0.9	2600	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	525	211	121	大理
782	2100	151	王国-[20级]天山边塞	330.205841	245.024933	2110	1	1	x:0.5 y:0.5	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	525	211	121	大理
783	2201	150	王国-[10级]中心广场	254.789841	116.728592	2111	1	10	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	150	254.789841	116.728592	王城·中心广场
784	2202	204	王国迷宫-[25级]迷宫一层	79	182	2111	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	150	254.789841	116.728592	王城·中心广场
785	2203	205	王国迷宫-[40级]迷宫二层	168	191	2111	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	150	254.789841	116.728592	王城·中心广场
786	2204	206	王国迷宫-[50级]迷宫三层	60	138	2111	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	150	254.789841	116.728592	王城·中心广场
787	2205	207	王国迷宫-[60级]迷宫四层	76	65	2111	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	150	254.789841	116.728592	王城·中心广场
788	2206	208	王国迷宫-[70级]迷宫五层	198	51	2111	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	150	254.789841	116.728592	王城·中心广场
789	2207	209	王国迷宫-[80级]迷宫六层	200	205	2111	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	150	254.789841	116.728592	王城·中心广场
790	2208	210	王国迷宫-[90级]迷宫七层	199	185	2111	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	150	254.789841	116.728592	王城·中心广场
791	2209	211	王国迷宫-[100级]迷宫八层	168	190	2111	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	150	254.789841	116.728592	王城·中心广场
792	2201	150	王国-[10级]中心广场	254.789841	116.728592	2112	1	0	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	204	79	182	王国迷宫·[25级]迷宫一层
793	2202	204	王国迷宫-[25级]迷宫一层	79	182	2112	1	0	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	204	79	182	王国迷宫·[25级]迷宫一层
794	2203	205	王国迷宫-[40级]迷宫二层	168	191	2112	1	0	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	204	79	182	王国迷宫·[25级]迷宫一层
795	2204	206	王国迷宫-[50级]迷宫三层	60	138	2112	1	0	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	204	79	182	王国迷宫·[25级]迷宫一层
796	2205	207	王国迷宫-[60级]迷宫四层	76	65	2112	1	0	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	204	79	182	王国迷宫·[25级]迷宫一层
797	2206	208	王国迷宫-[70级]迷宫五层	198	51	2112	1	0	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	204	79	182	王国迷宫·[25级]迷宫一层
798	2207	209	王国迷宫-[80级]迷宫六层	200	205	2112	1	0	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	204	79	182	王国迷宫·[25级]迷宫一层
799	2208	210	王国迷宫-[90级]迷宫七层	199	185	2112	1	0	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	204	79	182	王国迷宫·[25级]迷宫一层
800	2209	211	王国迷宫-[100级]迷宫八层	168	190	2112	1	0	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	204	79	182	王国迷宫·[25级]迷宫一层
801	2201	150	王国-[10级]中心广场	254.789841	116.728592	2113	1	0	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	205	168	191	王国迷宫·[40级]迷宫二层
802	2202	204	王国迷宫-[25级]迷宫一层	79	182	2113	1	0	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	205	168	191	王国迷宫·[40级]迷宫二层
803	2203	205	王国迷宫-[40级]迷宫二层	168	191	2113	1	0	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	205	168	191	王国迷宫·[40级]迷宫二层
804	2204	206	王国迷宫-[50级]迷宫三层	60	138	2113	1	0	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	205	168	191	王国迷宫·[40级]迷宫二层
805	2205	207	王国迷宫-[60级]迷宫四层	76	65	2113	1	0	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	205	168	191	王国迷宫·[40级]迷宫二层
806	2206	208	王国迷宫-[70级]迷宫五层	198	51	2113	1	0	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	205	168	191	王国迷宫·[40级]迷宫二层
807	2207	209	王国迷宫-[80级]迷宫六层	200	205	2113	1	0	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	205	168	191	王国迷宫·[40级]迷宫二层
808	2208	210	王国迷宫-[90级]迷宫七层	199	185	2113	1	0	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	205	168	191	王国迷宫·[40级]迷宫二层
809	2209	211	王国迷宫-[100级]迷宫八层	168	190	2113	1	0	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	205	168	191	王国迷宫·[40级]迷宫二层
810	2201	150	王国-[10级]中心广场	254.789841	116.728592	2114	1	0	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	206	60	138	王国迷宫·[50级]迷宫三层
811	2202	204	王国迷宫-[25级]迷宫一层	79	182	2114	1	0	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	206	60	138	王国迷宫·[50级]迷宫三层
812	2203	205	王国迷宫-[40级]迷宫二层	168	191	2114	1	0	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	206	60	138	王国迷宫·[50级]迷宫三层
813	2204	206	王国迷宫-[50级]迷宫三层	60	138	2114	1	0	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	206	60	138	王国迷宫·[50级]迷宫三层
814	2205	207	王国迷宫-[60级]迷宫四层	76	65	2114	1	0	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	206	60	138	王国迷宫·[50级]迷宫三层
815	2206	208	王国迷宫-[70级]迷宫五层	198	51	2114	1	0	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	206	60	138	王国迷宫·[50级]迷宫三层
816	2207	209	王国迷宫-[80级]迷宫六层	200	205	2114	1	0	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	206	60	138	王国迷宫·[50级]迷宫三层
817	2208	210	王国迷宫-[90级]迷宫七层	199	185	2114	1	0	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	206	60	138	王国迷宫·[50级]迷宫三层
818	2209	211	王国迷宫-[100级]迷宫八层	168	190	2114	1	0	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	206	60	138	王国迷宫·[50级]迷宫三层
819	2201	150	王国-[10级]中心广场	254.789841	116.728592	2115	1	0	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	207	76	65	王国迷宫·[60级]迷宫四层
820	2202	204	王国迷宫-[25级]迷宫一层	79	182	2115	1	0	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	207	76	65	王国迷宫·[60级]迷宫四层
821	2203	205	王国迷宫-[40级]迷宫二层	168	191	2115	1	0	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	207	76	65	王国迷宫·[60级]迷宫四层
822	2204	206	王国迷宫-[50级]迷宫三层	60	138	2115	1	0	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	207	76	65	王国迷宫·[60级]迷宫四层
823	2205	207	王国迷宫-[60级]迷宫四层	76	65	2115	1	0	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	207	76	65	王国迷宫·[60级]迷宫四层
824	2206	208	王国迷宫-[70级]迷宫五层	198	51	2115	1	0	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	207	76	65	王国迷宫·[60级]迷宫四层
825	2207	209	王国迷宫-[80级]迷宫六层	200	205	2115	1	0	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	207	76	65	王国迷宫·[60级]迷宫四层
826	2208	210	王国迷宫-[90级]迷宫七层	199	185	2115	1	0	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	207	76	65	王国迷宫·[60级]迷宫四层
827	2209	211	王国迷宫-[100级]迷宫八层	168	190	2115	1	0	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	207	76	65	王国迷宫·[60级]迷宫四层
828	2201	150	王国-[10级]中心广场	254.789841	116.728592	2116	1	0	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	208	198	51	王国迷宫·[70级]迷宫五层
829	2202	204	王国迷宫-[25级]迷宫一层	79	182	2116	1	0	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	208	198	51	王国迷宫·[70级]迷宫五层
830	2203	205	王国迷宫-[40级]迷宫二层	168	191	2116	1	0	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	208	198	51	王国迷宫·[70级]迷宫五层
831	2204	206	王国迷宫-[50级]迷宫三层	60	138	2116	1	0	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	208	198	51	王国迷宫·[70级]迷宫五层
832	2205	207	王国迷宫-[60级]迷宫四层	76	65	2116	1	0	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	208	198	51	王国迷宫·[70级]迷宫五层
833	2206	208	王国迷宫-[70级]迷宫五层	198	51	2116	1	0	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	208	198	51	王国迷宫·[70级]迷宫五层
834	2207	209	王国迷宫-[80级]迷宫六层	200	205	2116	1	0	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	208	198	51	王国迷宫·[70级]迷宫五层
835	2208	210	王国迷宫-[90级]迷宫七层	199	185	2116	1	0	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	208	198	51	王国迷宫·[70级]迷宫五层
836	2209	211	王国迷宫-[100级]迷宫八层	168	190	2116	1	0	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	208	198	51	王国迷宫·[70级]迷宫五层
837	2201	150	王国-[10级]中心广场	254.789841	116.728592	2117	1	0	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	209	200	205	王国迷宫·[80级]迷宫六层
838	2202	204	王国迷宫-[25级]迷宫一层	79	182	2117	1	0	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	209	200	205	王国迷宫·[80级]迷宫六层
