NUM	NUM	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	CNC	NUM	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM
1222	1	1	1	七代变异迷你熊猫	96	熊猫	80	-1	-1	1	1	变异宝宝	10000	1222	10000	1223	7	60000	20000	76	83	76	83	76	83	76	83	274	280	274	280	274	280	274	280	5	11	3	5	27	48	5	1000	410	10000	11001	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11400|11420|11440|11610	2500|2500|2500|2500	12600	10000	12610	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
1223	1	1	0	八代变异迷你熊猫	96	熊猫	80	-1	-1	1	1	变异宝宝	10000	1223	10000	1224	8	60000	20000	76	83	76	83	76	83	76	83	279	285	279	285	279	285	279	285	5	11	3	5	27	48	5	1000	410	10000	11001	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11400|11420|11440|11610	2500|2500|2500|2500	12600	10000	12610	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
1224	1	0	0	九代变异迷你熊猫	96	熊猫	80	-1	-1	1	1	变异宝宝	10000	1224	10000	1224	9	60000	20000	76	83	76	83	76	83	76	83	284	290	284	290	284	290	284	290	5	11	3	5	27	48	5	1000	410	10000	11001	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11400|11420|11440|11610	2500|2500|2500|2500	12600	10000	12610	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
1225	80	0	0	成年迷你毛驴	20	毛驴	80	-1	-1	0	1	成年	10000	1226|1227|1228	7000|1500|1500	1229	1	60000	20000	137	137	137	137	137	137	137	137	215	215	215	215	215	215	215	215	5	11	3	5	27	48	5	1000	585	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	-1	-1	-1	-1	1	-1
1226	1	1	1	良品迷你毛驴	20	毛驴	80	-1	-1	0	1	普通宝宝	10000	1226|1227|1228	7000|1500|1500	1229	1	60000	20000	76	83	76	83	76	83	76	83	224	235	224	235	224	235	224	235	5	11	3	5	27	48	5	1000	585	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	-1	-1	-1	-1	1	-1
1227	1	1	1	珍品迷你毛驴	20	毛驴	80	-1	-1	0	1	优秀宝宝	10000	1226|1227|1228	7000|1500|1500	1229	1	60000	20000	76	83	76	83	76	83	76	83	234	245	234	245	234	245	234	245	5	11	3	5	27	48	5	1000	585	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	-1	-1	-1	-1	1	-1
1228	1	1	1	极品迷你毛驴	20	毛驴	80	-1	-1	0	1	极品宝宝	10000	1226|1227|1228	7000|1500|1500	1229	1	60000	20000	76	83	76	83	76	83	76	83	244	255	244	255	244	255	244	255	5	11	3	5	27	48	5	1000	585	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	-1	-1	-1	-1	1	-1
1229	1	1	1	二代变异迷你毛驴	20	毛驴	80	-1	-1	1	1	变异宝宝	10000	1229	10000	1230	2	60000	20000	76	83	76	83	76	83	76	83	254	260	254	260	254	260	254	260	5	11	3	5	27	48	5	1000	585	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	-1	-1	-1	-1	1	-1
1230	1	1	1	三代变异迷你毛驴	20	毛驴	80	-1	-1	1	1	变异宝宝	10000	1230	10000	1231	3	60000	20000	76	83	76	83	76	83	76	83	259	265	259	265	259	265	259	265	5	11	3	5	27	48	5	1000	585	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	-1	-1	-1	-1	1	-1
1231	1	1	1	四代变异迷你毛驴	20	毛驴	80	-1	-1	1	1	变异宝宝	10000	1231	10000	1232	4	60000	20000	76	83	76	83	76	83	76	83	264	270	264	270	264	270	264	270	5	11	3	5	27	48	5	1000	585	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	-1	-1	-1	-1	1	-1
1232	1	1	1	五代变异迷你毛驴	20	毛驴	80	-1	-1	1	1	变异宝宝	10000	1232	10000	1233	5	60000	20000	76	83	76	83	76	83	76	83	269	275	269	275	269	275	269	275	5	11	3	5	27	48	5	1000	585	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	-1	-1	-1	-1	1	-1
1233	1	1	1	六代变异迷你毛驴	20	毛驴	80	-1	-1	1	1	变异宝宝	10000	1233	10000	1234	6	60000	20000	76	83	76	83	76	83	76	83	274	280	274	280	274	280	274	280	5	11	3	5	27	48	5	1000	585	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	-1	-1	-1	-1	1	-1
1234	1	1	1	七代变异迷你毛驴	20	毛驴	80	-1	-1	1	1	变异宝宝	10000	1234	10000	1235	7	60000	20000	76	83	76	83	76	83	76	83	279	285	279	285	279	285	279	285	5	11	3	5	27	48	5	1000	585	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	-1	-1	-1	-1	1	-1
1235	1	1	0	八代变异迷你毛驴	20	毛驴	80	-1	-1	1	1	变异宝宝	10000	1235	10000	1236	8	60000	20000	76	83	76	83	76	83	76	83	284	290	284	290	284	290	284	290	5	11	3	5	27	48	5	1000	585	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	-1	-1	-1	-1	1	-1
1236	1	0	0	九代变异迷你毛驴	20	毛驴	80	-1	-1	1	1	变异宝宝	10000	1236	10000	1236	9	60000	20000	76	83	76	83	76	83	76	83	289	295	289	295	289	295	289	295	5	11	3	5	27	48	5	1000	585	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16341	10000	16251	10000	1	-1
1237	80	0	0	成年迷你布老虎	161	布老虎	80	-1	-1	0	1	成年	10000	1238|1239|1240	7000|1500|1500	1241	1	60000	20000	137	137	137	137	137	137	137	137	215	215	215	215	215	215	215	215	5	11	3	5	27	48	5	1000	583	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16151	10000	16291	10000	1	-1
1238	1	1	1	良品迷你布老虎	161	布老虎	80	-1	-1	0	1	普通宝宝	10000	1238|1239|1240	7000|1500|1500	1241	1	60000	20000	76	83	76	83	76	83	76	83	224	235	224	235	224	235	224	235	5	11	3	5	27	48	5	1000	583	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16151	10000	16291	10000	1	-1
1239	1	1	1	珍品迷你布老虎	161	布老虎	80	-1	-1	0	1	优秀宝宝	10000	1238|1239|1240	7000|1500|1500	1241	1	60000	20000	76	83	76	83	76	83	76	83	234	245	234	245	234	245	234	245	5	11	3	5	27	48	5	1000	583	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16151	10000	16291	10000	1	-1
1240	1	1	1	极品迷你布老虎	161	布老虎	80	-1	-1	0	1	极品宝宝	10000	1238|1239|1240	7000|1500|1500	1241	1	60000	20000	76	83	76	83	76	83	76	83	244	255	244	255	244	255	244	255	5	11	3	5	27	48	5	1000	583	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16151	10000	16291	10000	1	-1
1241	1	1	1	二代变异迷你布老虎	161	布老虎	80	-1	-1	1	1	变异宝宝	10000	1241	10000	1242	2	60000	20000	76	83	76	83	76	83	76	83	254	260	254	260	254	260	254	260	5	11	3	5	27	48	5	1000	583	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16151	10000	16291	10000	1	-1
1242	1	1	1	三代变异迷你布老虎	161	布老虎	80	-1	-1	1	1	变异宝宝	10000	1242	10000	1243	3	60000	20000	76	83	76	83	76	83	76	83	259	265	259	265	259	265	259	265	5	11	3	5	27	48	5	1000	583	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16151	10000	16291	10000	1	-1
1243	1	1	1	四代变异迷你布老虎	161	布老虎	80	-1	-1	1	1	变异宝宝	10000	1243	10000	1244	4	60000	20000	76	83	76	83	76	83	76	83	264	270	264	270	264	270	264	270	5	11	3	5	27	48	5	1000	583	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16151	10000	16291	10000	1	-1
1244	1	1	1	五代变异迷你布老虎	161	布老虎	80	-1	-1	1	1	变异宝宝	10000	1244	10000	1245	5	60000	20000	76	83	76	83	76	83	76	83	269	275	269	275	269	275	269	275	5	11	3	5	27	48	5	1000	583	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16151	10000	16291	10000	1	-1
1245	1	1	1	六代变异迷你布老虎	161	布老虎	80	-1	-1	1	1	变异宝宝	10000	1245	10000	1246	6	60000	20000	76	83	76	83	76	83	76	83	274	280	274	280	274	280	274	280	5	11	3	5	27	48	5	1000	583	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16151	10000	16291	10000	1	-1
1246	1	1	1	七代变异迷你布老虎	161	布老虎	80	-1	-1	1	1	变异宝宝	10000	1246	10000	1247	7	60000	20000	76	83	76	83	76	83	76	83	279	285	279	285	279	285	279	285	5	11	3	5	27	48	5	1000	583	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16151	10000	16291	10000	1	-1
1247	1	1	0	八代变异迷你布老虎	161	布老虎	80	-1	-1	1	1	变异宝宝	10000	1247	10000	1248	8	60000	20000	76	83	76	83	76	83	76	83	284	290	284	290	284	290	284	290	5	11	3	5	27	48	5	1000	583	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16151	10000	16291	10000	1	-1
1248	1	0	0	九代变异迷你布老虎	161	布老虎	80	-1	-1	1	1	变异宝宝	10000	1248	10000	1248	9	60000	20000	76	83	76	83	76	83	76	83	289	295	289	295	289	295	289	295	5	11	3	5	27	48	5	1000	583	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16341	10000	16251	10000	1	-1
1249	80	0	0	成年迷你大潘	183	松鼠	80	-1	-1	0	1	成年	10000	1250|1251|1252	7000|1500|1500	1253	1	60000	20000	137	137	137	137	137	137	137	137	215	215	215	215	215	215	215	215	5	11	3	5	27	48	5	1000	584	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16231	10000	16191	10000	1	-1
1250	1	1	1	良品迷你大潘	183	松鼠	80	-1	-1	0	1	普通宝宝	10000	1250|1251|1252	7000|1500|1500	1253	1	60000	20000	76	83	76	83	76	83	76	83	224	235	224	235	224	235	224	235	5	11	3	5	27	48	5	1000	584	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16231	10000	16191	10000	1	-1
1251	1	1	1	珍品迷你大潘	183	松鼠	80	-1	-1	0	1	优秀宝宝	10000	1250|1251|1252	7000|1500|1500	1253	1	60000	20000	76	83	76	83	76	83	76	83	234	245	234	245	234	245	234	245	5	11	3	5	27	48	5	1000	584	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16231	10000	16191	10000	1	-1
1252	1	1	1	极品迷你大潘	183	松鼠	80	-1	-1	0	1	极品宝宝	10000	1250|1251|1252	7000|1500|1500	1253	1	60000	20000	76	83	76	83	76	83	76	83	244	255	244	255	244	255	244	255	5	11	3	5	27	48	5	1000	584	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16231	10000	16191	10000	1	-1
1253	1	1	1	二代变异迷你大潘	183	松鼠	80	-1	-1	1	1	变异宝宝	10000	1253	10000	1254	2	60000	20000	76	83	76	83	76	83	76	83	254	260	254	260	254	260	254	260	5	11	3	5	27	48	5	1000	584	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16231	10000	16191	10000	1	-1
1254	1	1	1	三代变异迷你大潘	183	松鼠	80	-1	-1	1	1	变异宝宝	10000	1254	10000	1255	3	60000	20000	76	83	76	83	76	83	76	83	259	265	259	265	259	265	259	265	5	11	3	5	27	48	5	1000	584	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16231	10000	16191	10000	1	-1
1255	1	1	1	四代变异迷你大潘	183	松鼠	80	-1	-1	1	1	变异宝宝	10000	1255	10000	1256	4	60000	20000	76	83	76	83	76	83	76	83	264	270	264	270	264	270	264	270	5	11	3	5	27	48	5	1000	584	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16231	10000	16191	10000	1	-1
1256	1	1	1	五代变异迷你大潘	183	松鼠	80	-1	-1	1	1	变异宝宝	10000	1256	10000	1257	5	60000	20000	76	83	76	83	76	83	76	83	269	275	269	275	269	275	269	275	5	11	3	5	27	48	5	1000	584	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16231	10000	16191	10000	1	-1
1257	1	1	1	六代变异迷你大潘	183	松鼠	80	-1	-1	1	1	变异宝宝	10000	1257	10000	1258	6	60000	20000	76	83	76	83	76	83	76	83	274	280	274	280	274	280	274	280	5	11	3	5	27	48	5	1000	584	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16231	10000	16191	10000	1	-1
1258	1	1	1	七代变异迷你大潘	183	松鼠	80	-1	-1	1	1	变异宝宝	10000	1258	10000	1259	7	60000	20000	76	83	76	83	76	83	76	83	279	285	279	285	279	285	279	285	5	11	3	5	27	48	5	1000	584	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16231	10000	16191	10000	1	-1
1259	1	1	0	八代变异迷你大潘	183	松鼠	80	-1	-1	1	1	变异宝宝	10000	1259	10000	1260	8	60000	20000	76	83	76	83	76	83	76	83	284	290	284	290	284	290	284	290	5	11	3	5	27	48	5	1000	584	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16231	10000	16191	10000	1	-1
1260	1	0	0	九代变异迷你大潘	183	松鼠	80	-1	-1	1	1	变异宝宝	10000	1260	10000	1260	9	60000	20000	76	83	76	83	76	83	76	83	289	295	289	295	289	295	289	295	5	11	3	5	27	48	5	1000	584	10000	11003	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	12610	10000	12400	10000	16211	10000	16231	10000	16191	10000	1	-1
1261	80	0	0	成年比翼神鸟	184	比翼神鸟	80	-1	-1	0	1	成年	10000	1262|1263|1211	7000|1500|1500	1265	1	60000	20000	137	137	137	137	137	137	137	137	235	235	235	235	235	235	235	235	5	11	3	5	27	48	5	1000	586	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1262	1	1	1	良品比翼神鸟	184	比翼神鸟	80	-1	-1	0	1	普通宝宝	10000	1262|1263|1211	7000|1500|1500	1265	1	60000	20000	76	83	76	83	76	83	76	83	245	250	245	250	245	250	245	250	5	11	3	5	27	48	5	1000	586	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1263	1	1	1	珍品比翼神鸟	184	比翼神鸟	80	-1	-1	0	1	优秀宝宝	10000	1262|1263|1211	7000|1500|1500	1265	1	60000	20000	76	83	76	83	76	83	76	83	255	265	255	265	255	265	255	265	5	11	3	5	27	48	5	1000	586	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1264	1	1	1	极品比翼神鸟	184	比翼神鸟	80	-1	-1	0	1	极品宝宝	10000	1262|1263|1211	7000|1500|1500	1265	1	60000	20000	76	83	76	83	76	83	76	83	265	280	265	280	265	280	265	280	5	11	3	5	27	48	5	1000	586	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1265	1	1	1	二代变异比翼神鸟	184	比翼神鸟	80	-1	-1	1	1	变异宝宝	10000	1212	10000	1266	2	60000	20000	76	83	76	83	76	83	76	83	275	295	275	295	275	295	275	295	5	11	3	5	27	48	5	1000	586	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1266	1	1	1	三代变异比翼神鸟	184	比翼神鸟	80	-1	-1	1	1	变异宝宝	10000	1213	10000	1267	3	60000	20000	76	83	76	83	76	83	76	83	285	310	285	310	285	310	285	310	5	11	3	5	27	48	5	1000	586	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1267	1	1	1	四代变异比翼神鸟	184	比翼神鸟	80	-1	-1	1	1	变异宝宝	10000	1214	10000	1268	4	60000	20000	76	83	76	83	76	83	76	83	295	325	295	325	295	325	295	325	5	11	3	5	27	48	5	1000	586	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1268	1	1	1	五代变异比翼神鸟	184	比翼神鸟	80	-1	-1	1	1	变异宝宝	10000	1215	10000	1269	5	60000	20000	76	83	76	83	76	83	76	83	305	340	305	340	305	340	305	340	5	11	3	5	27	48	5	1000	586	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1269	1	1	1	六代变异比翼神鸟	184	比翼神鸟	80	-1	-1	1	1	变异宝宝	10000	1269	10000	1270	6	60000	20000	76	83	76	83	76	83	76	83	315	355	315	355	315	355	315	355	5	11	3	5	27	48	5	1000	586	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1270	1	1	1	七代变异比翼神鸟	184	比翼神鸟	80	-1	-1	1	1	变异宝宝	10000	1270	10000	1271	7	60000	20000	76	83	76	83	76	83	76	83	325	370	325	370	325	370	325	370	5	11	3	5	27	48	5	1000	586	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1271	1	1	0	八代变异比翼神鸟	184	比翼神鸟	80	-1	-1	1	1	变异宝宝	10000	1271	10000	1272	8	60000	20000	76	83	76	83	76	83	76	83	335	385	335	385	335	385	335	385	5	11	3	5	27	48	5	1000	586	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1272	1	0	0	九代变异比翼神鸟	184	比翼神鸟	80	-1	-1	1	1	变异宝宝	10000	1272	10000	1272	9	60000	20000	76	83	76	83	76	83	76	83	345	400	345	400	345	400	345	400	5	11	3	5	27	48	5	1000	586	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1273	80	0	0	成年电光独角兽	189	独角兽	80	-1	-1	0	1	成年	10000	1274|1275|1276	7000|1500|1500	1277	1	60000	20000	137	137	137	137	137	137	137	137	235	235	235	235	235	235	235	235	5	11	3	5	27	48	5	1000	587	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1274	1	1	1	良品电光独角兽	189	独角兽	80	-1	-1	0	1	普通宝宝	10000	1274|1275|1276	7000|1500|1500	1277	1	60000	20000	76	83	76	83	76	83	76	83	245	250	245	250	245	250	245	250	5	11	3	5	27	48	5	1000	587	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1275	1	1	1	珍品电光独角兽	189	独角兽	80	-1	-1	0	1	优秀宝宝	10000	1274|1275|1276	7000|1500|1500	1277	1	60000	20000	76	83	76	83	76	83	76	83	255	265	255	265	255	265	255	265	5	11	3	5	27	48	5	1000	587	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1276	1	1	1	极品电光独角兽	189	独角兽	80	-1	-1	0	1	极品宝宝	10000	1274|1275|1276	7000|1500|1500	1277	1	60000	20000	76	83	76	83	76	83	76	83	265	280	265	280	265	280	265	280	5	11	3	5	27	48	5	1000	587	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
1277	1	1	1	二代变异电光独角兽	189	独角兽	80	-1	-1	1	1	变异宝宝	10000	1277	10000	1278	2	60000	20000	76	83	76	83	76	83	76	83	275	295	275	295	275	295	275	295	5	11	3	5	27	48	5	1000	588	10000	11006	10000	11010|11020|11030|11040|11050	2000|2000|2000|2000|2000	11120	10000	11130	10000	11110	10000	11100	10000	12600	10000	16341	10000	12400	10000	16211	10000	16311	10000	16251	10000	1	-1
