NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM
995	赤铁锤·重击器Ⅰ	12270001	1	30	1	12267004	1	12267001	2	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
996	精钢锤·嘹望窗Ⅰ	12270002	1	30	1	12267004	1	12267002	2	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
997	血银锤·精准仪Ⅰ	12270003	1	30	1	12267004	1	12267000	1	12267001	1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
998	炼银锤·御行甲Ⅰ	12270004	1	30	1	12267004	1	12267000	1	12267002	1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
999	蓝玉锤·底盘Ⅰ	12270005	1	30	1	12267004	1	12267001	1	12267002	1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
1000	黄玉锤·机枢Ⅰ	12270006	1	30	1	12267004	1	12267000	1	12267001	1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
1001	红玉锤·疾风辕Ⅰ	12270007	1	30	1	12267004	1	12267001	1	12267002	1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
1002	青铜锤·龙击炮Ⅱ	12270008	1	30	1	12270000	1	12267000	2	11020033	5	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
1003	生铁锤·重击器Ⅱ	12270009	1	30	1	12270001	1	12267001	2	11020043	5	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
1004	墨钢锤·嘹望窗Ⅱ	12270010	1	30	1	12270002	1	12267002	2	11020053	5	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
1005	淬银锤·精准仪Ⅱ	12270011	1	30	1	12270003	1	12267000	1	12267001	1	11020063	5	150	0	-1	-1	9	100	-1		战车相关物品	0
1006	秘银锤·御行甲Ⅱ	12270012	1	30	1	12270004	1	12267000	1	12267002	1	11020073	5	150	0	-1	-1	9	100	-1		战车相关物品	0
1007	刚玉锤·底盘Ⅱ	12270013	1	30	1	12270005	1	12267001	1	12267002	1	11020083	5	150	0	-1	-1	9	100	-1		战车相关物品	0
1008	珀玉锤·机枢Ⅱ	12270014	1	30	1	12270006	1	12267000	1	12267001	1	11020043	5	150	0	-1	-1	9	100	-1		战车相关物品	0
1009	血玉锤·疾风辕Ⅱ	12270015	1	30	1	12270007	1	12267001	1	12267002	1	11020063	5	150	0	-1	-1	9	100	-1		战车相关物品	0
1010	一级翡翠玉佩	10330035	1	2	9	11050003	20	-1	-1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		玉佩	0
1011	二级翡翠玉佩	10330036	1	2	9	11050004	20	-1	-1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		玉佩	0
1012	普通地中海尖凿	11000948	1	2	8	11020043	1	11000951	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		地中海尖凿	0
1013	黄金乱世符	11970023	2	7	10	11970022	6	11990400	4	-1	-1	-1	-1	300	0	-1	-1	27	100	-1		大师专属制造	0
1014	鸣镝狼牙镞	12400600	1	6	1	-1	-1	-1	-1	-1	-1	-1	-1	300	3600000	-1	230	1	100	-1		特殊道具	0
1015	苏鲁锭护心镜	12400601	1	3	1	-1	-1	-1	-1	-1	-1	-1	-1	300	3600000	-1	231	1	100	-1		特殊道具	0
1016	黄金家族玺印	12400602	1	7	1	-1	-1	-1	-1	-1	-1	-1	-1	300	3600000	-1	232	1	100	-1		特殊道具	0
1017	长生天之眼	12400603	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	300	3600000	-1	233	1	100	-1		特殊道具	0
1018	腾格里神油	12400604	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	300	3600000	-1	234	1	100	-1		特殊道具	0
1019	汗血宝马蹬	12400605	1	10	1	-1	-1	-1	-1	-1	-1	-1	-1	300	3600000	-1	235	1	100	-1		特殊道具	0
