NUM	TEXT												
301010	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_9.lua												
301011	/growpoint/city_dadu/growpoint_city_dadu_gancao.lua												
301012	/growpoint/city_dadu/growpoint_city_dadu_caodui.lua												
301013	/growpoint/city_dadu/growpoint_city_dadu_gaibangcaoyao.lua												
301014	/growpoint/city_dadu/growpoint_city_dadu_heshangkuang.lua												
301015	/growpoint/city_dadu/growpoint_city_dadu_huotui.lua												
301016	/growpoint/city_dadu/growpoint_city_dadu_fantong.lua												
301017	/growpoint/city_dadu/growpoint_city_dadu_jiasangge.lua												
301018	/growpoint/city_dadu/growpoint_city_dadu_fuqicaiji.lua												
301021	/growpoint/fuben/growpoint_houcaishenmiao.lua												
301022	/growpoint/fuben/growpoint_houcaishenmiao_1.lua												
301023	/growpoint/fuben/growpoint_qiannvyouhun.lua												
301024	/growpoint/tataerbu/growpoint_tataerbu_0.lua												
301025	/growpoint/tataerbu/growpoint_tataerbu_1.lua												
301026	/growpoint/tataerbu/growpoint_tataerbu_2.lua												
301027	/growpoint/tataerbu/growpoint_tataerbu_3.lua												
301028	/growpoint/fuben/fuben_lunhuitai_growpoint.lua												
301030	/growpoint/fuben/growpoint_donghaihaiyan.lua												
301031	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_1.lua												
301032	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_2.lua												
301033	/growpoint/xiongyaliwangguo/growpoint_xiongyaliwangguo_mumicao.lua												
301034	/growpoint/bolanwangguo/growpoint_bolanwangguo_junxu.lua												
301040	/growpoint/city_dadu/tongqu_01.lua												
301041	/growpoint/city_dadu/tongqu_02.lua												
301042	/growpoint/city_dadu/tongqu_03.lua												
301043	/growpoint/city_dadu/growpoint_city_dadu_shengsicaishen.lua												
301044	/growpoint/city_dadu/growpoint_city_dadu_shengsicaishen1.lua												
301045	/growpoint/city_dadu/growpoint_city_dadu_shengsicaishen2.lua												
301046	/growpoint/city_dadu/growpoint_city_dadu_shengsicaishen3.lua												
301047	/growpoint/city_dadu/growpoint_city_dadu_shengsicaishen4.lua												
301048	/growpoint/juchang_aerjinshan/growpoint_juchang_aerjinshan_lingshi.lua												
301049	/growpoint/juchang_aerjinshan/growpoint_juchang_aerjinshan_yaocai.lua												
301050	/growpoint/hanguo/growpoint_hanguo_1.lua												
301051	/growpoint/hanguo/growpoint_hanguo_2.lua												
301052	/growpoint/hanguo/growpoint_hanguo_3.lua												
301053	/growpoint/hanguo/growpoint_hanguo_4.lua												
301054	/growpoint/hanguo/growpoint_hanguo_5.lua												
301055	/growpoint/hanguo/growpoint_hanguo_6.lua												
301056	/growpoint/hanguo/growpoint_hanguo_7.lua												
301057	/growpoint/hanguo/growpoint_hanguo_8.lua												
301058	/growpoint/hanguo/growpoint_hanguo_9.lua												
301059	/growpoint/hanguo/growpoint_hanguo_10.lua												
301060	/growpoint/hanguo/growpoint_hanguo_11.lua												
301061	/growpoint/hanguo/growpoint_hanguo_12.lua												
301062	/growpoint/yewai_jinguowushabao/growpoint_yewai_jinguowushabao0.lua												
301063	/growpoint/yewai_jinguowushabao/growpoint_yewai_jinguowushabao1.lua												
301064	/growpoint/yewai_naimanbucaoyuan/growpoint_yewai_naimanbucaoyuan0.lua												
301065	/growpoint/yewai_naimanbucaoyuan/growpoint_yewai_naimanbucaoyuan1.lua												
301066	/growpoint/gumu/growpoint_gumu.lua												
301070	/growpoint/tongqu/growpoint_tongqu_1.lua												
301071	/growpoint/tongqu/growpoint_tongqu_2.lua												
301072	/growpoint/tongqu/growpoint_tongqu_3.lua												
301073	/growpoint/tongqu/growpoint_tongqu_4.lua												
301074	/growpoint/tongqu/growpoint_tongqu_5.lua												
301075	/growpoint/tongqu/growpoint_tongqu_6.lua												
301076	/growpoint/tongqu/growpoint_tongqu_7.lua												
301077	/growpoint/tongqu/growpoint_tongqu_8.lua												
301078	/growpoint/city_dadu/growpoint_city_dadu_yizhesanyou.lua												
301079	/growpoint/city_dadu/growpoint_city_dadu_yizhesanyou1.lua												
301080	/growpoint/city_dadu/growpoint_city_dadu_yizhesanyou2.lua												
301081	/growpoint/city_dadu/growpoint_city_dadu_yizhesanyou3.lua												
301082	/growpoint/city_dadu/growpoint_city_dadu_yizhesanyou4.lua												
301083	/growpoint/city_dadu/growpoint_city_dadu_qingchenghuolei0.lua												
301084	/growpoint/city_dadu/growpoint_city_dadu_qingchenghuolei1.lua												
301085	/growpoint/city_dadu/growpoint_city_dadu_qingchenghuolei2.lua												
301086	/growpoint/city_dadu/growpoint_city_dadu_qingchenghuolei3.lua												
301087	/growpoint/city_dadu/growpoint_city_dadu_qingchenghuolei4.lua												
301088	/growpoint/city_dadu/growpoint_city_dadu_qingchenghuolei5.lua												
301089	/growpoint/city_dadu/growpoint_city_dadu_qingchenghuolei6.lua												
301090	/growpoint/city_dadu/growpoint_city_dadu_qingchenghuolei7.lua												
301091	/growpoint/city_dadu/growpoint_city_dadu_qingchenghuolei8.lua												
301092	/growpoint/city_dadu/growpoint_city_dadu_qingchenghuolei9.lua												
301093	/growpoint/city_dadu/growpoint_city_dadu_yizhesanyou5.lua												
301094	/growpoint/city_dadu/growpoint_city_dadu_yizhesanyou6.lua												
301095	/growpoint/city_dadu/growpoint_city_dadu_yizhesanyou7.lua												
301096	/growpoint/city_dadu/growpoint_city_dadu_yizhesanyou8.lua												
301097	/growpoint/city_dadu/growpoint_city_dadu_yizhesanyou9.lua												
301098	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_xincheng1.lua												
301099	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_xincheng2.lua												
301100	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_xincheng3.lua												
301101	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_xincheng4.lua												
301102	/growpoint/yewai_conglingmuchang/growpoint_yewai_conglingmuchang_junxu.lua												
301200	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_xinshoudao.lua												
301201	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_xinshoujian.lua												
301202	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_xinshougong.lua												
301203	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_xinshouqiang.lua												
301204	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_xinshouzhang.lua												
301205	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_xinshouchui.lua												
301206	/growpoint/migong_xinshou_1/growpoint_migongxinshou_0.lua												
301207	/growpoint/yewai_jinguofengxiangfu/growpoint_jinguofengxiangfu_0.lua												
301208	/growpoint/yewai_jinguofengxiangfu/growpoint_jinguofengxiangfu_1.lua												
301209	/growpoint/yewai_jinguofengxiangfu/growpoint_jinguofengxiangfu_2.lua												
301210	/growpoint/yewai_jinguofengxiangfu/growpoint_jinguofengxiangfu_3.lua												
301211	/growpoint/yewai_jinguocaizhoucheng/growpoint_jinguocaizhoucheng_0.lua												
301212	/growpoint/yewai_jinguocaizhoucheng/growpoint_jinguocaizhoucheng_1.lua												
301213	/growpoint/yewai_jinguocaizhoucheng/growpoint_jinguocaizhoucheng_2.lua												
301214	/growpoint/yewai_keliebudaying/growpoint_yewai_keliebudaying_1.lua												
301215	/growpoint/yewai_keliebudaying/growpoint_yewai_keliebudaying_2.lua												
301216	/growpoint/yewai_xixiazhongxingfu/growpoint_yewai_xixiazhongxingfu_1.lua												
301217	/growpoint/yewai_xixiazhongxingfu/growpoint_yewai_xixiazhongxingfu_2.lua												
301218	/growpoint/yewai_xixiazhongxingfu/growpoint_yewai_xixiazhongxingfu_3.lua												
301219	/growpoint/yewai_xixiazhongxingfu/growpoint_yewai_xixiazhongxingfu_4.lua												
301220	/growpoint/city_xinshoucun/growpoint_city_xinshoucun_jingshisuipian.lua												
301221	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_wuzi.lua												
301222	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_shuiguo.lua												
301223	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_xianrenzhang.lua												
301224	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_biyu.lua												
301225	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_puti.lua												
301226	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_jiasha.lua												
301227	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_zhuma.lua												
301228	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_donggua.lua												
301300	/growpoint/juqing_taihangshan/growpoint_juqing_taihangshan0.lua												
301301	/growpoint/juqing_taihangshan/growpoint_juqing_taihangshan1.lua												
301302	/growpoint/juqing_taihangshan/growpoint_juqing_taihangshan2.lua												
301303	/growpoint/juqing_taihangshan/growpoint_juqing_taihangshan3.lua												
301304	/growpoint/juqing_taihangshan/growpoint_juqing_taihangshan4.lua												
301305	/growpoint/yewai_xixiahelanshan/growpoint_yewai_xixiahelanshan0.lua												
301306	/growpoint/yewai_xixiahelanshan/growpoint_yewai_xixiahelanshan1.lua												
301307	/growpoint/city_xinshoucun/growpoint_city_xinshoucun_diyibabingqi.lua												
301308	/growpoint/city_xinshoucun/growpoint_city_xinshoucun_changlecao.lua												
301309	/growpoint/city_xinshoucun/growpoint_city_xinshoucun_gancao.lua												
301310	/growpoint/city_xinshoucun/growpoint_city_xinshoucun_pangxie.lua												
301311	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_liangshi.lua												
301312	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_kaoyu.lua												
301313	/growpoint/city_dunhuangwangcheng/growpoint_city_dunhuangwangcheng_yuwang.lua												
301350	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_0.lua												
301351	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_1.lua												
301352	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_2.lua												
301353	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_3.lua												
301354	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_4.lua												
301355	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_5.lua												
301356	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_6.lua												
301357	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_7.lua												
301358	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_8.lua												
301359	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_9.lua												
301360	/growpoint/city_dunhuangbianjing/growpoint_city_dunhuangbianjing_10.lua												
301361	/growpoint/yewai_naimanbucaoyuan/growpoint_yewai_naimanbucaoyuan2.lua												
301362	/growpoint/yewai_naimanbucaoyuan/growpoint_yewai_naimanbucaoyuan3.lua												
301363	/growpoint/migong_baodinglu/growpoint_migong_baodinglu0.lua												
301364	/growpoint/migong_anqinglu/growpoint_migong_anqinglu0.lua												
301365	/growpoint/migong_anqinglu/growpoint_migong_anqinglu1.lua												
301366	/growpoint/migong_anqinglu/growpoint_migong_anqinglu2.lua												
301367	/growpoint/migong_anqinglu/growpoint_migong_anqinglu3.lua												
301368	/growpoint/yewai_bosigaoyuan/growpoint_bosigaoyuan_0.lua												
301369	/growpoint/yewai_bosigaoyuan/growpoint_bosigaoyuan_1.lua												
