NUM	NUM	TEXT	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM	TEXT	NUM
1197	1197	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1198	1198	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1199	1199	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1200	1200	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1201	1201	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1202	1202	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1203	1203	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1204	1204	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1205	1205	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1206	1206	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1207	1207	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1208	1208	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1209	1209	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1210	1210	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1211	1211	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1212	1212	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1213	1213	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1214	1214	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1215	1215	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1216	1216	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1217	1217	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1218	1218	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1219	1219	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1220	1220	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1221	1221	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1222	1222	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1223	1223	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1224	1224	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1225	1225	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1226	1226	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1227	1227	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1228	1228	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1229	1229	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1230	1230	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1231	1231	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1232	1232	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1233	1233	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1234	1234	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1235	1235	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1236	1236	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1237	1237	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1238	1238	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1239	1239	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1240	1240	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1241	1241	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1242	1242	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1243	1243	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1244	1244	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1245	1245	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1246	1246	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1247	1247	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1248	1248	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1249	1249	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1250	1250	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1251	1251	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1252	1252	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1253	1253	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1254	1254	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1255	1255	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1256	1256	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1257	1257	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1258	1258	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1259	1259	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1260	1260	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1261	1261	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1262	1262	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1263	1263	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1264	1264	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1265	1265	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1266	1266	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1267	1267	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1268	1268	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1269	1269	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1270	1270	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1271	1271	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1272	1272	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1273	1273	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1274	1274	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1275	1275	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1276	1276	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1277	1277	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1278	1278	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1279	1279	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1280	1280	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1281	1281	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1282	1282	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1283	1283	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1284	1284	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1285	1285	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1286	1286	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1287	1287	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1288	1288	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1289	1289	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1290	1290	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1291	1291	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1292	1292	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1293	1293	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1294	1294	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1295	1295	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1296	1296	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1297	1297	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1298	1298	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1299	1299	六人战场	256	256	zhanchang_liurenzhanchang.scb	129	zhanchang_liurenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
1300	1300	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1301	1301	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1302	1302	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1303	1303	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1304	1304	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1305	1305	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1306	1306	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1307	1307	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1308	1308	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1309	1309	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1310	1310	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1311	1311	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1312	1312	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1313	1313	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1314	1314	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1315	1315	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1316	1316	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1317	1317	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1318	1318	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1319	1319	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1320	1320	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1321	1321	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1322	1322	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1323	1323	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1324	1324	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1325	1325	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1326	1326	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
1327	1327	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	1	4	0	1|2|3	1
