NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
704	10079930	10089930	10099930	10109930	10119930	10129930	10419930	10429930	10439930	10449930	10459930	10469930
705	10079931	10089931	10099931	10109931	10119931	10129931	10419931	10429931	10439931	10449931	10459931	10469931
706	10079932	10089932	10099932	10109932	10119932	10129932	10419932	10429932	10439932	10449932	10459932	10469932
707	10079933	10089933	10099933	10109933	10119933	10129933	10419933	10429933	10439933	10449933	10459933	10469933
708	10079934	10089934	10099934	10109934	10119934	10129934	10419934	10429934	10439934	10449934	10459934	10469934
709	10079935	10089935	10099935	10109935	10119935	10129935	10419935	10429935	10439935	10449935	10459935	10469935
710	10079936	10089936	10099936	10109936	10119936	10129936	10419936	10429936	10439936	10449936	10459936	10469936
711	10079930	10089930	10099930	10109930	10119930	10129930	10419930	10429930	10439930	10449930	10459930	10469930
712	10079931	10089931	10099931	10109931	10119931	10129931	10419931	10429931	10439931	10449931	10459931	10469931
713	10079932	10089932	10099932	10109932	10119932	10129932	10419932	10429932	10439932	10449932	10459932	10469932
714	10079933	10089933	10099933	10109933	10119933	10129933	10419933	10429933	10439933	10449933	10459933	10469933
715	10079934	10089934	10099934	10109934	10119934	10129934	10419934	10429934	10439934	10449934	10459934	10469934
716	10079935	10089935	10099935	10109935	10119935	10129935	10419935	10429935	10439935	10449935	10459935	10469935
717	10079936	10089936	10099936	10109936	10119936	10129936	10419936	10429936	10439936	10449936	10459936	10469936
718	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916
719	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917
720	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918
721	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919
722	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920
723	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921
724	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922
725	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916
726	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917
727	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918
728	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919
729	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920
730	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921
731	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922
732	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916
733	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917
734	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918
735	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919
736	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920
737	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921
738	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922
739	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916
740	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917
741	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918
742	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919
743	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920
744	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921
745	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922
746	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916
747	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917
748	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918
749	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919
750	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920
751	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921
752	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922
753	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916
754	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917
755	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918
756	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919
757	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920
758	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921
759	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922
760	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916
761	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917
762	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918
763	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919
764	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920
765	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921
766	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922
767	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916
768	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917
769	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918
770	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919
771	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920
772	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921
773	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922
774	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916	10209916
775	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917	10209917
776	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918	10209918
777	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919	10209919
778	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920	10209920
779	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921	10209921
780	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922	10209922
781	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923
782	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924
783	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925
784	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926
785	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927
786	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928
787	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929
788	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923
789	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924
790	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925
791	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926
792	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927
793	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928
794	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929
795	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923
796	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924
797	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925
798	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926
799	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927
800	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928
801	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929
802	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923
803	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924
804	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925
805	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926
806	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927
807	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928
808	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929
809	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923
810	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924
811	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925
812	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926
813	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927
814	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928
815	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929
816	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923
817	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924
818	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925
819	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926
820	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927
821	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928	10209928
822	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929	10209929
823	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923	10209923
824	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924	10209924
825	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925	10209925
826	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926	10209926
827	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927	10209927
