NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
7005	700024	2	187	30	34	ÑÎèÉ		47202	-1	122.237236	202.867371	1	9	518	0	0	0	0	1	0	0	0
7006	700024	2	188	30	34	ÑÎèÉ		47202	-1	124.651512	201.986984	1	9	518	0	0	0	0	1	0	0	0
7007	700024	2	189	30	34	ÑÎèÉ		47202	-1	126.979935	201.433075	1	9	518	0	0	0	0	1	0	0	0
7008	700024	2	190	30	34	ÑÎèÉ		47202	-1	129.348618	201.455505	1	9	518	0	0	0	0	1	0	0	0
7009	700024	2	191	30	34	ÑÎèÉ		47202	-1	131.865402	202.247375	1	9	518	0	0	0	0	1	0	0	0
7010	700024	2	192	30	34	ÑÎèÉ		47202	-1	133.896805	203.449493	1	9	518	0	0	0	0	1	0	0	0
7011	700024	2	193	30	34	ÑÎèÉ		47202	-1	120.157211	204.561447	1	9	518	0	0	0	0	1	0	0	0
7012	700024	2	194	30	34	ÑÎèÉ		47202	-1	135.266968	204.678909	1	9	518	0	0	0	0	1	0	0	0
7013	700024	3	195	30	34	äî°ïË®ÊÖ		47215	-1	123.933342	144.754654	1	9	518	0	0	0	0	1	0	0	0
7014	700024	3	196	30	34	äî°ïË®ÊÖ		47215	-1	123.906792	148.860748	1	9	518	0	0	0	0	1	0	0	0
7015	700024	3	197	30	34	äî°ïË®ÊÖ		47215	-1	123.923103	146.883484	1	9	518	0	0	0	0	1	0	0	0
7016	700024	3	198	30	34	äî°ïË®ÊÖ		47215	-1	132.347229	148.860748	1	9	518	0	0	0	0	1	0	0	0
7017	700024	3	199	30	34	äî°ïË®ÊÖ		47215	-1	132.293365	144.754669	1	9	518	0	0	0	0	1	0	0	0
7018	700024	3	200	30	34	äî°ïË®ÊÖ		47215	-1	132.295517	146.924744	1	9	518	0	0	0	0	1	0	0	0
7019	700024	1	201	30	34	ÑÎ··		47235	-1	122.658928	172.982605	1	9	518	0	0	0	0	1	0	0	0
7020	700024	1	202	30	34	ÑÎ··		47235	-1	122.55619	174.970261	1	9	518	0	0	0	0	1	0	0	0
7021	700024	1	203	30	34	ÑÎ··		47235	-1	133.383072	173.187485	1	9	518	0	0	0	0	1	0	0	0
7022	700024	1	204	30	34	ÑÎ··		47235	-1	133.412125	174.932816	1	9	518	0	0	0	0	1	0	0	0
7023	700024	1	205	30	34	ÑÎ··		47235	-1	121.105446	173.821716	1	9	518	0	0	0	0	1	0	0	0
7024	700024	1	206	30	34	ÑÎ··		47235	-1	134.718063	174.131027	1	9	518	0	0	0	0	1	0	0	0
7025	700024	1	207	30	34	ÑÎ··		47235	-1	122.509758	114.453209	1	9	518	0	0	0	0	1	0	0	0
7026	700024	1	208	30	34	ÑÎ··		47235	-1	132.994232	114.236694	1	9	518	0	0	0	0	1	0	0	0
7027	700024	1	209	30	34	ÑÎ··		47235	-1	121.983803	108.344368	1	9	518	0	0	0	0	1	0	0	0
7028	700024	1	210	30	34	ÑÎ··		47235	-1	133.437988	108.339432	1	9	518	0	0	0	0	1	0	0	0
7029	700024	1	211	30	34	ÑÎ··		47235	-1	123.784538	107.624573	1	9	518	0	0	0	0	1	0	0	0
7030	700024	1	212	30	34	ÑÎ··		47235	-1	132.062302	107.409012	1	9	518	0	0	0	0	1	0	0	0
7031	700024	1	213	30	34	ÑÎ··		47235	-1	121.0411	79.691711	1	9	518	0	0	0	0	1	0	0	0
7032	700024	1	214	30	34	ÑÎ··		47235	-1	123.05191	79.691711	1	9	518	0	0	0	0	1	0	0	0
7033	700024	1	215	30	34	ÑÎ··		47235	-1	133.107376	79.530457	1	9	518	0	0	0	0	1	0	0	0
7034	700024	1	216	30	34	ÑÎ··		47235	-1	134.959152	79.409164	1	9	518	0	0	0	0	1	0	0	0
7035	700024	1	217	30	34	ÑÎ··		47235	-1	120.805756	80.980339	1	9	518	0	0	0	0	1	0	0	0
7036	700024	1	218	30	34	ÑÎ··		47235	-1	122.893799	80.980339	1	9	518	0	0	0	0	1	0	0	0
7037	700024	1	219	30	34	ÑÎ··		47235	-1	133.256027	80.739113	1	9	518	0	0	0	0	1	0	0	0
7038	700024	1	220	30	34	ÑÎ··		47235	-1	135.224594	80.698647	1	9	518	0	0	0	0	1	0	0	0
7039	700024	4	221	30	34	·½¹úÕä		47236	-1	127.71167	202.898041	1	9	518	0	0	0	0	1	0	0	0
7040	700024	5	222	30	34	·½¹úçø		47237	-1	128.005417	148.738281	1	9	518	0	0	0	0	1	0	0	0
7041	700024	2	223	35	39	ÑÎèÉ		47238	-1	122.237236	202.867371	1	9	518	0	0	0	0	1	0	0	0
7042	700024	2	224	35	39	ÑÎèÉ		47238	-1	124.651512	201.986984	1	9	518	0	0	0	0	1	0	0	0
7043	700024	2	225	35	39	ÑÎèÉ		47238	-1	126.979935	201.433075	1	9	518	0	0	0	0	1	0	0	0
7044	700024	2	226	35	39	ÑÎèÉ		47238	-1	129.348618	201.455505	1	9	518	0	0	0	0	1	0	0	0
7045	700024	2	227	35	39	ÑÎèÉ		47238	-1	131.865402	202.247375	1	9	518	0	0	0	0	1	0	0	0
7046	700024	2	228	35	39	ÑÎèÉ		47238	-1	133.896805	203.449493	1	9	518	0	0	0	0	1	0	0	0
7047	700024	2	229	35	39	ÑÎèÉ		47238	-1	120.157211	204.561447	1	9	518	0	0	0	0	1	0	0	0
7048	700024	2	230	35	39	ÑÎèÉ		47238	-1	135.266968	204.678909	1	9	518	0	0	0	0	1	0	0	0
7049	700024	3	231	35	39	äî°ïË®ÊÖ		47251	-1	123.933342	144.754654	1	9	518	0	0	0	0	1	0	0	0
7050	700024	3	232	35	39	äî°ïË®ÊÖ		47251	-1	123.906792	148.860748	1	9	518	0	0	0	0	1	0	0	0
7051	700024	3	233	35	39	äî°ïË®ÊÖ		47251	-1	123.923103	146.883484	1	9	518	0	0	0	0	1	0	0	0
7052	700024	3	234	35	39	äî°ïË®ÊÖ		47251	-1	132.347229	148.860748	1	9	518	0	0	0	0	1	0	0	0
7053	700024	3	235	35	39	äî°ïË®ÊÖ		47251	-1	132.293365	144.754669	1	9	518	0	0	0	0	1	0	0	0
7054	700024	3	236	35	39	äî°ïË®ÊÖ		47251	-1	132.295517	146.924744	1	9	518	0	0	0	0	1	0	0	0
7055	700024	1	237	35	39	ÑÎ··		47252	-1	122.658928	172.982605	1	9	518	0	0	0	0	1	0	0	0
7056	700024	1	238	35	39	ÑÎ··		47252	-1	122.55619	174.970261	1	9	518	0	0	0	0	1	0	0	0
7057	700024	1	239	35	39	ÑÎ··		47252	-1	133.383072	173.187485	1	9	518	0	0	0	0	1	0	0	0
7058	700024	1	240	35	39	ÑÎ··		47252	-1	133.412125	174.932816	1	9	518	0	0	0	0	1	0	0	0
7059	700024	1	241	35	39	ÑÎ··		47252	-1	121.105446	173.821716	1	9	518	0	0	0	0	1	0	0	0
7060	700024	1	242	35	39	ÑÎ··		47252	-1	134.718063	174.131027	1	9	518	0	0	0	0	1	0	0	0
7061	700024	1	243	35	39	ÑÎ··		47252	-1	122.509758	114.453209	1	9	518	0	0	0	0	1	0	0	0
7062	700024	1	244	35	39	ÑÎ··		47252	-1	132.994232	114.236694	1	9	518	0	0	0	0	1	0	0	0
7063	700024	1	245	35	39	ÑÎ··		47252	-1	121.983803	108.344368	1	9	518	0	0	0	0	1	0	0	0
7064	700024	1	246	35	39	ÑÎ··		47252	-1	133.437988	108.339432	1	9	518	0	0	0	0	1	0	0	0
7065	700024	1	247	35	39	ÑÎ··		47252	-1	123.784538	107.624573	1	9	518	0	0	0	0	1	0	0	0
7066	700024	1	248	35	39	ÑÎ··		47252	-1	132.062302	107.409012	1	9	518	0	0	0	0	1	0	0	0
7067	700024	1	249	35	39	ÑÎ··		47252	-1	121.0411	79.691711	1	9	518	0	0	0	0	1	0	0	0
7068	700024	1	250	35	39	ÑÎ··		47252	-1	123.05191	79.691711	1	9	518	0	0	0	0	1	0	0	0
7069	700024	1	251	35	39	ÑÎ··		47252	-1	133.107376	79.530457	1	9	518	0	0	0	0	1	0	0	0
7070	700024	1	252	35	39	ÑÎ··		47252	-1	134.959152	79.409164	1	9	518	0	0	0	0	1	0	0	0
7071	700024	1	253	35	39	ÑÎ··		47252	-1	120.805756	80.980339	1	9	518	0	0	0	0	1	0	0	0
7072	700024	1	254	35	39	ÑÎ··		47252	-1	122.893799	80.980339	1	9	518	0	0	0	0	1	0	0	0
7073	700024	1	255	35	39	ÑÎ··		47252	-1	133.256027	80.739113	1	9	518	0	0	0	0	1	0	0	0
7074	700024	1	256	35	39	ÑÎ··		47252	-1	135.224594	80.698647	1	9	518	0	0	0	0	1	0	0	0
7075	700024	4	257	35	39	·½¹úÕä		47272	-1	127.71167	202.898041	1	9	518	0	0	0	0	1	0	0	0
7076	700024	5	258	35	39	·½¹úçø		47273	-1	128.005417	148.738281	1	9	518	0	0	0	0	1	0	0	0
7077	700024	2	259	40	44	ÑÎèÉ		47274	-1	122.237236	202.867371	1	9	518	0	0	0	0	1	0	0	0
7078	700024	2	260	40	44	ÑÎèÉ		47274	-1	124.651512	201.986984	1	9	518	0	0	0	0	1	0	0	0
7079	700024	2	261	40	44	ÑÎèÉ		47274	-1	126.979935	201.433075	1	9	518	0	0	0	0	1	0	0	0
7080	700024	2	262	40	44	ÑÎèÉ		47274	-1	129.348618	201.455505	1	9	518	0	0	0	0	1	0	0	0
7081	700024	2	263	40	44	ÑÎèÉ		47274	-1	131.865402	202.247375	1	9	518	0	0	0	0	1	0	0	0
7082	700024	2	264	40	44	ÑÎèÉ		47274	-1	133.896805	203.449493	1	9	518	0	0	0	0	1	0	0	0
7083	700024	2	265	40	44	ÑÎèÉ		47274	-1	120.157211	204.561447	1	9	518	0	0	0	0	1	0	0	0
7084	700024	2	266	40	44	ÑÎèÉ		47274	-1	135.266968	204.678909	1	9	518	0	0	0	0	1	0	0	0
7085	700024	3	267	40	44	äî°ïË®ÊÖ		47287	-1	123.933342	144.754654	1	9	518	0	0	0	0	1	0	0	0
7086	700024	3	268	40	44	äî°ïË®ÊÖ		47287	-1	123.906792	148.860748	1	9	518	0	0	0	0	1	0	0	0
7087	700024	3	269	40	44	äî°ïË®ÊÖ		47287	-1	123.923103	146.883484	1	9	518	0	0	0	0	1	0	0	0
7088	700024	3	270	40	44	äî°ïË®ÊÖ		47287	-1	132.347229	148.860748	1	9	518	0	0	0	0	1	0	0	0
7089	700024	3	271	40	44	äî°ïË®ÊÖ		47287	-1	132.293365	144.754669	1	9	518	0	0	0	0	1	0	0	0
7090	700024	3	272	40	44	äî°ïË®ÊÖ		47287	-1	132.295517	146.924744	1	9	518	0	0	0	0	1	0	0	0
7091	700024	1	273	40	44	ÑÎ··		47288	-1	122.658928	172.982605	1	9	518	0	0	0	0	1	0	0	0
7092	700024	1	274	40	44	ÑÎ··		47288	-1	122.55619	174.970261	1	9	518	0	0	0	0	1	0	0	0
7093	700024	1	275	40	44	ÑÎ··		47288	-1	133.383072	173.187485	1	9	518	0	0	0	0	1	0	0	0
7094	700024	1	276	40	44	ÑÎ··		47288	-1	133.412125	174.932816	1	9	518	0	0	0	0	1	0	0	0
7095	700024	1	277	40	44	ÑÎ··		47288	-1	121.105446	173.821716	1	9	518	0	0	0	0	1	0	0	0
7096	700024	1	278	40	44	ÑÎ··		47288	-1	134.718063	174.131027	1	9	518	0	0	0	0	1	0	0	0
7097	700024	1	279	40	44	ÑÎ··		47288	-1	122.509758	114.453209	1	9	518	0	0	0	0	1	0	0	0
7098	700024	1	280	40	44	ÑÎ··		47288	-1	132.994232	114.236694	1	9	518	0	0	0	0	1	0	0	0
7099	700024	1	281	40	44	ÑÎ··		47288	-1	121.983803	108.344368	1	9	518	0	0	0	0	1	0	0	0
7100	700024	1	282	40	44	ÑÎ··		47288	-1	133.437988	108.339432	1	9	518	0	0	0	0	1	0	0	0
7101	700024	1	283	40	44	ÑÎ··		47288	-1	123.784538	107.624573	1	9	518	0	0	0	0	1	0	0	0
7102	700024	1	284	40	44	ÑÎ··		47288	-1	132.062302	107.409012	1	9	518	0	0	0	0	1	0	0	0
7103	700024	1	285	40	44	ÑÎ··		47288	-1	121.0411	79.691711	1	9	518	0	0	0	0	1	0	0	0
7104	700024	1	286	40	44	ÑÎ··		47288	-1	123.05191	79.691711	1	9	518	0	0	0	0	1	0	0	0
7105	700024	1	287	40	44	ÑÎ··		47288	-1	133.107376	79.530457	1	9	518	0	0	0	0	1	0	0	0
7106	700024	1	288	40	44	ÑÎ··		47288	-1	134.959152	79.409164	1	9	518	0	0	0	0	1	0	0	0
7107	700024	1	289	40	44	ÑÎ··		47288	-1	120.805756	80.980339	1	9	518	0	0	0	0	1	0	0	0
7108	700024	1	290	40	44	ÑÎ··		47288	-1	122.893799	80.980339	1	9	518	0	0	0	0	1	0	0	0
7109	700024	1	291	40	44	ÑÎ··		47288	-1	133.256027	80.739113	1	9	518	0	0	0	0	1	0	0	0
7110	700024	1	292	40	44	ÑÎ··		47288	-1	135.224594	80.698647	1	9	518	0	0	0	0	1	0	0	0
7111	700024	4	293	40	44	·½¹úÕä		47308	-1	127.71167	202.898041	1	9	518	0	0	0	0	1	0	0	0
7112	700024	5	294	40	44	·½¹úçø		47309	-1	128.005417	148.738281	1	9	518	0	0	0	0	1	0	0	0
7113	700024	2	295	45	49	ÑÎèÉ		47310	-1	122.237236	202.867371	1	9	518	0	0	0	0	1	0	0	0
7114	700024	2	296	45	49	ÑÎèÉ		47310	-1	124.651512	201.986984	1	9	518	0	0	0	0	1	0	0	0
7115	700024	2	297	45	49	ÑÎèÉ		47310	-1	126.979935	201.433075	1	9	518	0	0	0	0	1	0	0	0
7116	700024	2	298	45	49	ÑÎèÉ		47310	-1	129.348618	201.455505	1	9	518	0	0	0	0	1	0	0	0
7117	700024	2	299	45	49	ÑÎèÉ		47310	-1	131.865402	202.247375	1	9	518	0	0	0	0	1	0	0	0
7118	700024	2	300	45	49	ÑÎèÉ		47310	-1	133.896805	203.449493	1	9	518	0	0	0	0	1	0	0	0
7119	700024	2	301	45	49	ÑÎèÉ		47310	-1	120.157211	204.561447	1	9	518	0	0	0	0	1	0	0	0
7120	700024	2	302	45	49	ÑÎèÉ		47310	-1	135.266968	204.678909	1	9	518	0	0	0	0	1	0	0	0
7121	700024	3	303	45	49	äî°ïË®ÊÖ		47323	-1	123.933342	144.754654	1	9	518	0	0	0	0	1	0	0	0
7122	700024	3	304	45	49	äî°ïË®ÊÖ		47323	-1	123.906792	148.860748	1	9	518	0	0	0	0	1	0	0	0
7123	700024	3	305	45	49	äî°ïË®ÊÖ		47323	-1	123.923103	146.883484	1	9	518	0	0	0	0	1	0	0	0
7124	700024	3	306	45	49	äî°ïË®ÊÖ		47323	-1	132.347229	148.860748	1	9	518	0	0	0	0	1	0	0	0
7125	700024	3	307	45	49	äî°ïË®ÊÖ		47323	-1	132.293365	144.754669	1	9	518	0	0	0	0	1	0	0	0
7126	700024	3	308	45	49	äî°ïË®ÊÖ		47323	-1	132.295517	146.924744	1	9	518	0	0	0	0	1	0	0	0
7127	700024	1	309	45	49	ÑÎ··		47324	-1	122.658928	172.982605	1	9	518	0	0	0	0	1	0	0	0
7128	700024	1	310	45	49	ÑÎ··		47324	-1	122.55619	174.970261	1	9	518	0	0	0	0	1	0	0	0
7129	700024	1	311	45	49	ÑÎ··		47324	-1	133.383072	173.187485	1	9	518	0	0	0	0	1	0	0	0
7130	700024	1	312	45	49	ÑÎ··		47324	-1	133.412125	174.932816	1	9	518	0	0	0	0	1	0	0	0
7131	700024	1	313	45	49	ÑÎ··		47324	-1	121.105446	173.821716	1	9	518	0	0	0	0	1	0	0	0
7132	700024	1	314	45	49	ÑÎ··		47324	-1	134.718063	174.131027	1	9	518	0	0	0	0	1	0	0	0
7133	700024	1	315	45	49	ÑÎ··		47324	-1	122.509758	114.453209	1	9	518	0	0	0	0	1	0	0	0
7134	700024	1	316	45	49	ÑÎ··		47324	-1	132.994232	114.236694	1	9	518	0	0	0	0	1	0	0	0
7135	700024	1	317	45	49	ÑÎ··		47324	-1	121.983803	108.344368	1	9	518	0	0	0	0	1	0	0	0
7136	700024	1	318	45	49	ÑÎ··		47324	-1	133.437988	108.339432	1	9	518	0	0	0	0	1	0	0	0
7137	700024	1	319	45	49	ÑÎ··		47324	-1	123.784538	107.624573	1	9	518	0	0	0	0	1	0	0	0
7138	700024	1	320	45	49	ÑÎ··		47324	-1	132.062302	107.409012	1	9	518	0	0	0	0	1	0	0	0
7139	700024	1	321	45	49	ÑÎ··		47324	-1	121.0411	79.691711	1	9	518	0	0	0	0	1	0	0	0
7140	700024	1	322	45	49	ÑÎ··		47324	-1	123.05191	79.691711	1	9	518	0	0	0	0	1	0	0	0
7141	700024	1	323	45	49	ÑÎ··		47324	-1	133.107376	79.530457	1	9	518	0	0	0	0	1	0	0	0
7142	700024	1	324	45	49	ÑÎ··		47324	-1	134.959152	79.409164	1	9	518	0	0	0	0	1	0	0	0
7143	700024	1	325	45	49	ÑÎ··		47324	-1	120.805756	80.980339	1	9	518	0	0	0	0	1	0	0	0
7144	700024	1	326	45	49	ÑÎ··		47324	-1	122.893799	80.980339	1	9	518	0	0	0	0	1	0	0	0
7145	700024	1	327	45	49	ÑÎ··		47324	-1	133.256027	80.739113	1	9	518	0	0	0	0	1	0	0	0
7146	700024	1	328	45	49	ÑÎ··		47324	-1	135.224594	80.698647	1	9	518	0	0	0	0	1	0	0	0
7147	700024	4	329	45	49	·½¹úÕä		47344	-1	127.71167	202.898041	1	9	518	0	0	0	0	1	0	0	0
7148	700024	5	330	45	49	·½¹úçø		47345	-1	128.005417	148.738281	1	9	518	0	0	0	0	1	0	0	0
7149	700024	2	331	50	54	ÑÎèÉ		47346	-1	122.237236	202.867371	1	9	518	0	0	0	0	1	0	0	0
7150	700024	2	332	50	54	ÑÎèÉ		47346	-1	124.651512	201.986984	1	9	518	0	0	0	0	1	0	0	0
7151	700024	2	333	50	54	ÑÎèÉ		47346	-1	126.979935	201.433075	1	9	518	0	0	0	0	1	0	0	0
7152	700024	2	334	50	54	ÑÎèÉ		47346	-1	129.348618	201.455505	1	9	518	0	0	0	0	1	0	0	0
7153	700024	2	335	50	54	ÑÎèÉ		47346	-1	131.865402	202.247375	1	9	518	0	0	0	0	1	0	0	0
7154	700024	2	336	50	54	ÑÎèÉ		47346	-1	133.896805	203.449493	1	9	518	0	0	0	0	1	0	0	0
7155	700024	2	337	50	54	ÑÎèÉ		47346	-1	120.157211	204.561447	1	9	518	0	0	0	0	1	0	0	0
7156	700024	2	338	50	54	ÑÎèÉ		47346	-1	135.266968	204.678909	1	9	518	0	0	0	0	1	0	0	0
7157	700024	3	339	50	54	äî°ïË®ÊÖ		47359	-1	123.933342	144.754654	1	9	518	0	0	0	0	1	0	0	0
7158	700024	3	340	50	54	äî°ïË®ÊÖ		47359	-1	123.906792	148.860748	1	9	518	0	0	0	0	1	0	0	0
7159	700024	3	341	50	54	äî°ïË®ÊÖ		47359	-1	123.923103	146.883484	1	9	518	0	0	0	0	1	0	0	0
7160	700024	3	342	50	54	äî°ïË®ÊÖ		47359	-1	132.347229	148.860748	1	9	518	0	0	0	0	1	0	0	0
7161	700024	3	343	50	54	äî°ïË®ÊÖ		47359	-1	132.293365	144.754669	1	9	518	0	0	0	0	1	0	0	0
7162	700024	3	344	50	54	äî°ïË®ÊÖ		47359	-1	132.295517	146.924744	1	9	518	0	0	0	0	1	0	0	0
7163	700024	1	345	50	54	ÑÎ··		47360	-1	122.658928	172.982605	1	9	518	0	0	0	0	1	0	0	0
7164	700024	1	346	50	54	ÑÎ··		47360	-1	122.55619	174.970261	1	9	518	0	0	0	0	1	0	0	0
7165	700024	1	347	50	54	ÑÎ··		47360	-1	133.383072	173.187485	1	9	518	0	0	0	0	1	0	0	0
7166	700024	1	348	50	54	ÑÎ··		47360	-1	133.412125	174.932816	1	9	518	0	0	0	0	1	0	0	0
7167	700024	1	349	50	54	ÑÎ··		47360	-1	121.105446	173.821716	1	9	518	0	0	0	0	1	0	0	0
7168	700024	1	350	50	54	ÑÎ··		47360	-1	134.718063	174.131027	1	9	518	0	0	0	0	1	0	0	0
7169	700024	1	351	50	54	ÑÎ··		47360	-1	122.509758	114.453209	1	9	518	0	0	0	0	1	0	0	0
7170	700024	1	352	50	54	ÑÎ··		47360	-1	132.994232	114.236694	1	9	518	0	0	0	0	1	0	0	0
7171	700024	1	353	50	54	ÑÎ··		47360	-1	121.983803	108.344368	1	9	518	0	0	0	0	1	0	0	0
7172	700024	1	354	50	54	ÑÎ··		47360	-1	133.437988	108.339432	1	9	518	0	0	0	0	1	0	0	0
7173	700024	1	355	50	54	ÑÎ··		47360	-1	123.784538	107.624573	1	9	518	0	0	0	0	1	0	0	0
7174	700024	1	356	50	54	ÑÎ··		47360	-1	132.062302	107.409012	1	9	518	0	0	0	0	1	0	0	0
7175	700024	1	357	50	54	ÑÎ··		47360	-1	121.0411	79.691711	1	9	518	0	0	0	0	1	0	0	0
7176	700024	1	358	50	54	ÑÎ··		47360	-1	123.05191	79.691711	1	9	518	0	0	0	0	1	0	0	0
7177	700024	1	359	50	54	ÑÎ··		47360	-1	133.107376	79.530457	1	9	518	0	0	0	0	1	0	0	0
7178	700024	1	360	50	54	ÑÎ··		47360	-1	134.959152	79.409164	1	9	518	0	0	0	0	1	0	0	0
7179	700024	1	361	50	54	ÑÎ··		47360	-1	120.805756	80.980339	1	9	518	0	0	0	0	1	0	0	0
7180	700024	1	362	50	54	ÑÎ··		47360	-1	122.893799	80.980339	1	9	518	0	0	0	0	1	0	0	0
7181	700024	1	363	50	54	ÑÎ··		47360	-1	133.256027	80.739113	1	9	518	0	0	0	0	1	0	0	0
7182	700024	1	364	50	54	ÑÎ··		47360	-1	135.224594	80.698647	1	9	518	0	0	0	0	1	0	0	0
7183	700024	4	365	50	54	·½¹úÕä		47380	-1	127.71167	202.898041	1	9	518	0	0	0	0	1	0	0	0
7184	700024	5	366	50	54	·½¹úçø		47381	-1	128.005417	148.738281	1	9	518	0	0	0	0	1	0	0	0
7185	700024	2	367	55	59	ÑÎèÉ		47382	-1	122.237236	202.867371	1	9	518	0	0	0	0	1	0	0	0
7186	700024	2	368	55	59	ÑÎèÉ		47382	-1	124.651512	201.986984	1	9	518	0	0	0	0	1	0	0	0
7187	700024	2	369	55	59	ÑÎèÉ		47382	-1	126.979935	201.433075	1	9	518	0	0	0	0	1	0	0	0
7188	700024	2	370	55	59	ÑÎèÉ		47382	-1	129.348618	201.455505	1	9	518	0	0	0	0	1	0	0	0
7189	700024	2	371	55	59	ÑÎèÉ		47382	-1	131.865402	202.247375	1	9	518	0	0	0	0	1	0	0	0
7190	700024	2	372	55	59	ÑÎèÉ		47382	-1	133.896805	203.449493	1	9	518	0	0	0	0	1	0	0	0
7191	700024	2	373	55	59	ÑÎèÉ		47382	-1	120.157211	204.561447	1	9	518	0	0	0	0	1	0	0	0
7192	700024	2	374	55	59	ÑÎèÉ		47382	-1	135.266968	204.678909	1	9	518	0	0	0	0	1	0	0	0
7193	700024	3	375	55	59	äî°ïË®ÊÖ		47395	-1	123.933342	144.754654	1	9	518	0	0	0	0	1	0	0	0
7194	700024	3	376	55	59	äî°ïË®ÊÖ		47395	-1	123.906792	148.860748	1	9	518	0	0	0	0	1	0	0	0
7195	700024	3	377	55	59	äî°ïË®ÊÖ		47395	-1	123.923103	146.883484	1	9	518	0	0	0	0	1	0	0	0
7196	700024	3	378	55	59	äî°ïË®ÊÖ		47395	-1	132.347229	148.860748	1	9	518	0	0	0	0	1	0	0	0
7197	700024	3	379	55	59	äî°ïË®ÊÖ		47395	-1	132.293365	144.754669	1	9	518	0	0	0	0	1	0	0	0
7198	700024	3	380	55	59	äî°ïË®ÊÖ		47395	-1	132.295517	146.924744	1	9	518	0	0	0	0	1	0	0	0
7199	700024	1	381	55	59	ÑÎ··		47396	-1	122.658928	172.982605	1	9	518	0	0	0	0	1	0	0	0
7200	700024	1	382	55	59	ÑÎ··		47396	-1	122.55619	174.970261	1	9	518	0	0	0	0	1	0	0	0
7201	700024	1	383	55	59	ÑÎ··		47396	-1	133.383072	173.187485	1	9	518	0	0	0	0	1	0	0	0
7202	700024	1	384	55	59	ÑÎ··		47396	-1	133.412125	174.932816	1	9	518	0	0	0	0	1	0	0	0
7203	700024	1	385	55	59	ÑÎ··		47396	-1	121.105446	173.821716	1	9	518	0	0	0	0	1	0	0	0
7204	700024	1	386	55	59	ÑÎ··		47396	-1	134.718063	174.131027	1	9	518	0	0	0	0	1	0	0	0
7205	700024	1	387	55	59	ÑÎ··		47396	-1	122.509758	114.453209	1	9	518	0	0	0	0	1	0	0	0
7206	700024	1	388	55	59	ÑÎ··		47396	-1	132.994232	114.236694	1	9	518	0	0	0	0	1	0	0	0
7207	700024	1	389	55	59	ÑÎ··		47396	-1	121.983803	108.344368	1	9	518	0	0	0	0	1	0	0	0
7208	700024	1	390	55	59	ÑÎ··		47396	-1	133.437988	108.339432	1	9	518	0	0	0	0	1	0	0	0
7209	700024	1	391	55	59	ÑÎ··		47396	-1	123.784538	107.624573	1	9	518	0	0	0	0	1	0	0	0
7210	700024	1	392	55	59	ÑÎ··		47396	-1	132.062302	107.409012	1	9	518	0	0	0	0	1	0	0	0
7211	700024	1	393	55	59	ÑÎ··		47396	-1	121.0411	79.691711	1	9	518	0	0	0	0	1	0	0	0
7212	700024	1	394	55	59	ÑÎ··		47396	-1	123.05191	79.691711	1	9	518	0	0	0	0	1	0	0	0
7213	700024	1	395	55	59	ÑÎ··		47396	-1	133.107376	79.530457	1	9	518	0	0	0	0	1	0	0	0
7214	700024	1	396	55	59	ÑÎ··		47396	-1	134.959152	79.409164	1	9	518	0	0	0	0	1	0	0	0
7215	700024	1	397	55	59	ÑÎ··		47396	-1	120.805756	80.980339	1	9	518	0	0	0	0	1	0	0	0
7216	700024	1	398	55	59	ÑÎ··		47396	-1	122.893799	80.980339	1	9	518	0	0	0	0	1	0	0	0
7217	700024	1	399	55	59	ÑÎ··		47396	-1	133.256027	80.739113	1	9	518	0	0	0	0	1	0	0	0
7218	700024	1	400	55	59	ÑÎ··		47396	-1	135.224594	80.698647	1	9	518	0	0	0	0	1	0	0	0
7219	700024	4	401	55	59	·½¹úÕä		47416	-1	127.71167	202.898041	1	9	518	0	0	0	0	1	0	0	0
7220	700024	5	402	55	59	·½¹úçø		47417	-1	128.005417	148.738281	1	9	518	0	0	0	0	1	0	0	0
7221	700024	2	403	60	64	ÑÎèÉ		47418	-1	122.237236	202.867371	1	9	518	0	0	0	0	1	0	0	0
7222	700024	2	404	60	64	ÑÎèÉ		47418	-1	124.651512	201.986984	1	9	518	0	0	0	0	1	0	0	0
7223	700024	2	405	60	64	ÑÎèÉ		47418	-1	126.979935	201.433075	1	9	518	0	0	0	0	1	0	0	0
7224	700024	2	406	60	64	ÑÎèÉ		47418	-1	129.348618	201.455505	1	9	518	0	0	0	0	1	0	0	0
7225	700024	2	407	60	64	ÑÎèÉ		47418	-1	131.865402	202.247375	1	9	518	0	0	0	0	1	0	0	0
7226	700024	2	408	60	64	ÑÎèÉ		47418	-1	133.896805	203.449493	1	9	518	0	0	0	0	1	0	0	0
7227	700024	2	409	60	64	ÑÎèÉ		47418	-1	120.157211	204.561447	1	9	518	0	0	0	0	1	0	0	0
7228	700024	2	410	60	64	ÑÎèÉ		47418	-1	135.266968	204.678909	1	9	518	0	0	0	0	1	0	0	0
7229	700024	3	411	60	64	äî°ïË®ÊÖ		47431	-1	123.933342	144.754654	1	9	518	0	0	0	0	1	0	0	0
