NUM	TEXT	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT
144	脚	1535	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
145	脚	3071	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
146	脚	6143	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
147	脚	12287	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
148	脚	24575	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
149	脚	49151	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
150	戒指	1	12|50|51	50|51	-1	-1	-1	-1	-1	-1	12|50|51	50|51	-1	-1	-1	-1	-1	-1	14|50|51	50|51	-1	-1	-1	-1	-1	-1	14|50|51	50|51	-1	-1	-1	-1	-1	-1	10|50|51	50|51	-1	-1	-1	-1	-1	-1	10|50|51	50|51	-1	-1	-1	-1	-1	-1	12|50|51	50|51	-1	-1	-1	-1	-1	-1	12|50|51	50|51	-1	-1	-1	-1	-1	-1	14|50|51	50|51	-1	-1	-1	-1	-1	-1	14|50|51	50|51	-1	-1	-1	-1	-1	-1	10|50|51	50|51	-1	-1	-1	-1	-1	-1	10|50|51	50|51	-1	-1	-1	-1	-1	-1
151	戒指	5	12|50|51	50|51	12|50|51	-1	-1	-1	-1	-1	12|50|51	50|51	12|50|51	-1	-1	-1	-1	-1	14|50|51	50|51	14|50|51	-1	-1	-1	-1	-1	14|50|51	50|51	14|50|51	-1	-1	-1	-1	-1	10|50|51	50|51	10|50|51	-1	-1	-1	-1	-1	10|50|51	50|51	10|50|51	-1	-1	-1	-1	-1	12|50|51	50|51	12|50|51	-1	-1	-1	-1	-1	12|50|51	50|51	12|50|51	-1	-1	-1	-1	-1	14|50|51	50|51	14|50|51	-1	-1	-1	-1	-1	14|50|51	50|51	14|50|51	-1	-1	-1	-1	-1	10|50|51	50|51	10|50|51	-1	-1	-1	-1	-1	10|50|51	50|51	10|50|51	-1	-1	-1	-1	-1
152	戒指	11	12|50|51	50|51	12|50|51	50|51	-1	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	-1	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	-1	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	-1	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	-1	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	-1	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	-1	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	-1	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	-1	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	-1	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	-1	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	-1	-1	-1	-1
153	戒指	23	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1
154	戒指	47	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1
155	戒指	95	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1
156	戒指	191	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1
157	戒指	383	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1
158	戒指	767	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1
159	戒指	1535	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1
160	戒指	3071	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1
161	戒指	6143	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1
162	戒指	12287	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1
163	戒指	24575	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1
164	戒指	49151	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	12|50|51	50|51	12|50|51	50|51	12|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	14|50|51	50|51	14|50|51	50|51	14|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1	10|50|51	50|51	10|50|51	50|51	10|50|51	-1	-1	-1
165	饰品	1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1
166	饰品	5	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1
167	饰品	11	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1
168	饰品	23	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
169	饰品	47	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
170	饰品	95	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
171	饰品	191	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
172	饰品	383	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
